# distance_um=4.5
# waist_um=2.0
# t_gate_us=4.5
# delta_start_mhz=-40.0
# delta_end_mhz=40.0
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V
7.849831e+02,3.430769e+02,-1.909748e+01,-7.651462e-04,4.960875e+01,6.708044e-04,9.982257e-01,3.119358e-04,3.006032e-06,3.149419e-04,6.708044e-04,2.232145e-04,1.208961e-03,9.982257e-01,7.886021e-04,5.029789e+00,1.814428e-01
7.849831e+02,3.523077e+02,-1.961131e+01,-7.857331e-04,5.094352e+01,1.290022e-03,9.979081e-01,1.125427e-05,2.457181e-06,1.371145e-05,1.290022e-03,2.292196e-04,1.532953e-03,9.979081e-01,7.881331e-04,5.165120e+00,1.863247e-01
7.849831e+02,3.615385e+02,-2.012515e+01,-8.063200e-04,5.227828e+01,1.232617e-03,9.976880e-01,2.884264e-04,2.804633e-06,2.912310e-04,1.232617e-03,2.352246e-04,1.759072e-03,9.976880e-01,7.881581e-04,5.300450e+00,1.912065e-01
7.849831e+02,3.707692e+02,-2.063898e+01,-8.269069e-04,5.361305e+01,5.110214e-04,9.986878e-01,9.973830e-06,2.423015e-06,1.239684e-05,5.110214e-04,2.412296e-04,7.646478e-04,9.986878e-01,7.887490e-04,5.435781e+00,1.960884e-01
7.849831e+02,3.800000e+02,-2.115281e+01,-8.474938e-04,5.494781e+01,5.285558e-04,9.983660e-01,3.141697e-04,2.523625e-06,3.166933e-04,5.285558e-04,2.472346e-04,1.092484e-03,9.983660e-01,7.887119e-04,5.571111e+00,2.009703e-01
7.849831e+02,3.892308e+02,-2.166665e+01,-8.680807e-04,5.628258e+01,9.010670e-04,9.982931e-01,1.526449e-05,2.091039e-06,1.735553e-05,9.010670e-04,2.532395e-04,1.171662e-03,9.982931e-01,7.884411e-04,5.706442e+00,2.058521e-01
7.849831e+02,3.984615e+02,-2.218048e+01,-8.886676e-04,5.761734e+01,1.385991e-03,9.975538e-01,2.699023e-04,2.270187e-06,2.721725e-04,1.385991e-03,2.592444e-04,1.917407e-03,9.975538e-01,7.880376e-04,5.841773e+00,2.107340e-01
7.849831e+02,4.076923e+02,-2.269431e+01,-9.092545e-04,5.895211e+01,1.113063e-03,9.980541e-01,4.241534e-05,2.111485e-06,4.452683e-05,1.113063e-03,2.652493e-04,1.422839e-03,9.980541e-01,7.882714e-04,5.977103e+00,2.156159e-01
7.849831e+02,4.169231e+02,-2.320815e+01,-9.298414e-04,6.028687e+01,8.948522e-04,9.980700e-01,2.447320e-04,1.987342e-06,2.467193e-04,8.948522e-04,2.712541e-04,1.412826e-03,9.980700e-01,7.884347e-04,6.112434e+00,2.204977e-01
7.849831e+02,4.261538e+02,-2.372198e+01,-9.504282e-04,6.162164e+01,5.270817e-04,9.985209e-01,1.610830e-04,2.191227e-06,1.632742e-04,5.270817e-04,2.772589e-04,9.676148e-04,9.985209e-01,7.887202e-04,6.247765e+00,2.253796e-01
7.849831e+02,4.353846e+02,-2.423582e+01,-9.710151e-04,6.295640e+01,4.699370e-04,9.986254e-01,1.141527e-04,1.765199e-06,1.159179e-04,4.699370e-04,2.832637e-04,8.691186e-04,9.986254e-01,7.887843e-04,6.383095e+00,2.302615e-01
7.849831e+02,4.446154e+02,-2.474965e+01,-9.916020e-04,6.429117e+01,6.807725e-04,9.982198e-01,3.088464e-04,1.970412e-06,3.108168e-04,6.807725e-04,2.892684e-04,1.280858e-03,9.982198e-01,7.885885e-04,6.518426e+00,2.351433e-01
7.849831e+02,4.538462e+02,-2.526348e+01,-1.012189e-03,6.562593e+01,7.133065e-04,9.984592e-01,3.714320e-05,1.747018e-06,3.889021e-05,7.133065e-04,2.952731e-04,1.047470e-03,9.984592e-01,7.885887e-04,6.653757e+00,2.400252e-01
7.849831e+02,4.630769e+02,-2.577732e+01,-1.032776e-03,6.696070e+01,9.822146e-04,9.979948e-01,2.330239e-04,1.598072e-06,2.346220e-04,9.822146e-04,3.012777e-04,1.518114e-03,9.979948e-01,7.883729e-04,6.789087e+00,2.449071e-01
7.849831e+02,4.723077e+02,-2.629115e+01,-1.053363e-03,6.829546e+01,1.133866e-03,9.978467e-01,2.293937e-04,1.857701e-06,2.312514e-04,1.133866e-03,3.072823e-04,1.672399e-03,9.978467e-01,7.882299e-04,6.924418e+00,2.497889e-01
7.849831e+02,4.815385e+02,-2.680498e+01,-1.073950e-03,6.963022e+01,9.940302e-04,9.981580e-01,5.799031e-05,1.567839e-06,5.955815e-05,9.940302e-04,3.132869e-04,1.366875e-03,9.981580e-01,7.883740e-04,7.059749e+00,2.546708e-01
7.849831e+02,4.907692e+02,-2.731882e+01,-1.094536e-03,7.096499e+01,1.193892e-03,9.977974e-01,2.190956e-04,1.450868e-06,2.205465e-04,1.193892e-03,3.192915e-04,1.733730e-03,9.977974e-01,7.882094e-04,7.195079e+00,2.595527e-01
7.849831e+02,5.000000e+02,-2.783265e+01,-1.115123e-03,7.229975e+01,1.247864e-03,9.977005e-01,2.617943e-04,1.740291e-06,2.635346e-04,1.247864e-03,3.252960e-04,1.836695e-03,9.977005e-01,7.881372e-04,7.330410e+00,2.644346e-01
7.850678e+02,1.400000e+02,-7.593305e+00,-3.042280e-04,1.964787e+01,1.655288e-03,9.971981e-01,3.456130e-04,1.311302e-05,3.587260e-04,1.655288e-03,8.841152e-05,2.102426e-03,9.971981e-01,7.878425e-04,1.999883e+00,7.214305e-02
7.850678e+02,1.492308e+02,-8.093963e+00,-3.242870e-04,2.094334e+01,1.684485e-04,9.980092e-01,1.019932e-03,1.339609e-05,1.033328e-03,1.684485e-04,9.424057e-05,1.296017e-03,9.980092e-01,7.890207e-04,2.131743e+00,7.689974e-02
7.850678e+02,1.584615e+02,-8.594621e+00,-3.443460e-04,2.223880e+01,2.124792e-03,9.959623e-01,1.113614e-03,1.185381e-05,1.125468e-03,2.124792e-03,1.000696e-04,3.350330e-03,9.959623e-01,7.874733e-04,2.263604e+00,8.165642e-02
7.850678e+02,1.676923e+02,-9.095278e+00,-3.644050e-04,2.353426e+01,6.619544e-04,9.977900e-01,7.483432e-04,1.107225e-05,7.594154e-04,6.619544e-04,1.058986e-04,1.527268e-03,9.977900e-01,7.886333e-04,2.395464e+00,8.641311e-02
7.850678e+02,1.769231e+02,-9.595936e+00,-3.844640e-04,2.482973e+01,1.031188e-03,9.980946e-01,7.622326e-05,9.691981e-06,8.591524e-05,1.031188e-03,1.117275e-04,1.228831e-03,9.980946e-01,7.883415e-04,2.527325e+00,9.116979e-02
7.850678e+02,1.861538e+02,-1.009659e+01,-4.045230e-04,2.612519e+01,1.516787e-03,9.975775e-01,1.089082e-04,8.825697e-06,1.177339e-04,1.516787e-03,1.175565e-04,1.752078e-03,9.975775e-01,7.879477e-04,2.659185e+00,9.592648e-02
7.850678e+02,1.953846e+02,-1.059725e+01,-4.245820e-04,2.742066e+01,3.878121e-04,9.981788e-01,6.354035e-04,9.152062e-06,6.445555e-04,3.878121e-04,1.233853e-04,1.155753e-03,9.981788e-01,7.888387e-04,2.791045e+00,1.006832e-01
7.850678e+02,2.046154e+02,-1.109791e+01,-4.446410e-04,2.871612e+01,1.879196e-03,9.967435e-01,5.817066e-04,7.950200e-06,5.896568e-04,1.879196e-03,1.292142e-04,2.598067e-03,9.967435e-01,7.876635e-04,2.922906e+00,1.054398e-01
7.850678e+02,2.138462e+02,-1.159857e+01,-4.647000e-04,3.001159e+01,2.174048e-04,9.988774e-01,1.087467e-04,7.438451e-06,1.161852e-04,2.174048e-04,1.350430e-04,4.686330e-04,9.988774e-01,7.889820e-04,3.054766e+00,1.101965e-01
7.850678e+02,2.230769e+02,-1.209922e+01,-4.847590e-04,3.130705e+01,1.798100e-03,9.972979e-01,1.096797e-04,6.643314e-06,1.163231e-04,1.798100e-03,1.408718e-04,2.055295e-03,9.972979e-01,7.877227e-04,3.186627e+00,1.149532e-01
7.850678e+02,2.323077e+02,-1.259988e+01,-5.048180e-04,3.260251e+01,2.474515e-04,9.984317e-01,5.249922e-04,6.916178e-06,5.319084e-04,2.474515e-04,1.467005e-04,9.260605e-04,9.984317e-01,7.889453e-04,3.318487e+00,1.197099e-01
7.850678e+02,2.415385e+02,-1.310054e+01,-5.248770e-04,3.389798e+01,1.731736e-03,9.972371e-01,2.377812e-04,5.624803e-06,2.434060e-04,1.731736e-03,1.525293e-04,2.127671e-03,9.972371e-01,7.877816e-04,3.450347e+00,1.244666e-01
7.850678e+02,2.507692e+02,-1.360120e+01,-5.449359e-04,3.519344e+01,3.116964e-04,9.988648e-01,2.897044e-05,5.620534e-06,3.459097e-05,3.116964e-04,1.583579e-04,5.046453e-04,9.988648e-01,7.889003e-04,3.582208e+00,1.292233e-01
7.850678e+02,2.600000e+02,-1.410185e+01,-5.649949e-04,3.648891e+01,1.528162e-03,9.973217e-01,3.568529e-04,5.399921e-06,3.622529e-04,1.528162e-03,1.641866e-04,2.054602e-03,9.973217e-01,7.879292e-04,3.714068e+00,1.339800e-01
7.850678e+02,2.692308e+02,-1.460251e+01,-5.850539e-04,3.778437e+01,7.069363e-04,9.983097e-01,1.899263e-04,4.859695e-06,1.947860e-04,7.069363e-04,1.700152e-04,1.071738e-03,9.983097e-01,7.885904e-04,3.845929e+00,1.387366e-01
7.850678e+02,2.784615e+02,-1.510317e+01,-6.051129e-04,3.907983e+01,8.923033e-04,9.982823e-01,3.254767e-05,4.361815e-06,3.690949e-05,8.923033e-04,1.758438e-04,1.105057e-03,9.982823e-01,7.884384e-04,3.977789e+00,1.434933e-01
7.850678e+02,2.876923e+02,-1.560383e+01,-6.251719e-04,4.037530e+01,1.381024e-03,9.974764e-01,3.500342e-04,4.457315e-06,3.544915e-04,1.381024e-03,1.816723e-04,1.917188e-03,9.974764e-01,7.880457e-04,4.109650e+00,1.482500e-01
7.850678e+02,2.969231e+02,-1.610448e+01,-6.452309e-04,4.167076e+01,3.085162e-04,9.988390e-01,5.960574e-05,3.956287e-06,6.356202e-05,3.085162e-04,1.875008e-04,5.595790e-04,9.988390e-01,7.889064e-04,4.241510e+00,1.530067e-01
7.850678e+02,3.061538e+02,-1.660514e+01,-6.652899e-04,4.296623e+01,1.508598e-03,9.975269e-01,1.726764e-04,3.841438e-06,1.765178e-04,1.508598e-03,1.933293e-04,1.878445e-03,9.975269e-01,7.879442e-04,4.373370e+00,1.577634e-01
7.850678e+02,3.153846e+02,-1.710580e+01,-6.853489e-04,4.426169e+01,7.769917e-04,9.982161e-01,2.148051e-04,3.542539e-06,2.183476e-04,7.769917e-04,1.991578e-04,1.194497e-03,9.982161e-01,7.885305e-04,4.505231e+00,1.625201e-01
7.850678e+02,3.246154e+02,-1.760646e+01,-7.054079e-04,4.555715e+01,5.638637e-04,9.986075e-01,3.667823e-05,3.306312e-06,3.998454e-05,5.638637e-04,2.049862e-04,8.088344e-04,9.986075e-01,7.886974e-04,4.637091e+00,1.672768e-01
7.850678e+02,3.338462e+02,-1.810711e+01,-7.254669e-04,4.685262e+01,1.538465e-03,9.973931e-01,2.772430e-04,3.229232e-06,2.804722e-04,1.538465e-03,2.108146e-04,2.029752e-03,9.973931e-01,7.879215e-04,4.768952e+00,1.720334e-01
7.850678e+02,3.430769e+02,-1.860777e+01,-7.455259e-04,4.814808e+01,6.489132e-04,9.985551e-01,4.380377e-06,3.011846e-06,7.392222e-06,6.489132e-04,2.166429e-04,8.729484e-04,9.985551e-01,7.886369e-04,4.900812e+00,1.767901e-01
7.850678e+02,3.523077e+02,-1.910843e+01,-7.655849e-04,4.944355e+01,5.699056e-04,9.983218e-01,3.165987e-04,3.017890e-06,3.196166e-04,5.699056e-04,2.224712e-04,1.111993e-03,9.983218e-01,7.886814e-04,5.032672e+00,1.815468e-01
7.850678e+02,3.615385e+02,-1.960909e+01,-7.856438e-04,5.073901e+01,1.301622e-03,9.978971e-01,1.071469e-05,2.459438e-06,1.317413e-05,1.301622e-03,2.282995e-04,1.543095e-03,9.978971e-01,7.881239e-04,5.164533e+00,1.863035e-01
7.850678e+02,3.707692e+02,-2.010974e+01,-8.057028e-04,5.203447e+01,1.079981e-03,9.978283e-01,3.006467e-04,2.804512e-06,3.034512e-04,1.079981e-03,2.341277e-04,1.617560e-03,9.978283e-01,7.882789e-04,5.296393e+00,1.910602e-01
7.850678e+02,3.800000e+02,-2.061040e+01,-8.257618e-04,5.332994e+01,3.761990e-04,9.988274e-01,5.077854e-06,2.444799e-06,7.522653e-06,3.761990e-04,2.399559e-04,6.236776e-04,9.988274e-01,7.888544e-04,5.428254e+00,1.958169e-01
7.850678e+02,3.892308e+02,-2.111106e+01,-8.458208e-04,5.462540e+01,8.893516e-04,9.980234e-01,2.963614e-04,2.482825e-06,2.988442e-04,8.893516e-04,2.457841e-04,1.433980e-03,9.980234e-01,7.884282e-04,5.560114e+00,2.005735e-01
7.850678e+02,3.984615e+02,-2.161172e+01,-8.658798e-04,5.592087e+01,1.261154e-03,9.979295e-01,1.907312e-05,2.138118e-06,2.121124e-05,1.261154e-03,2.516122e-04,1.533977e-03,9.979295e-01,7.881557e-04,5.691974e+00,2.053302e-01
7.850678e+02,4.076923e+02,-2.211237e+01,-8.859388e-04,5.721633e+01,1.095927e-03,9.978420e-01,2.715806e-04,2.236825e-06,2.738174e-04,1.095927e-03,2.574403e-04,1.627185e-03,9.978420e-01,7.882709e-04,5.823835e+00,2.100869e-01
7.850678e+02,4.169231e+02,-2.261303e+01,-9.059978e-04,5.851180e+01,4.773828e-04,9.986502e-01,8.137709e-05,2.275043e-06,8.365213e-05,4.773828e-04,2.632684e-04,8.243033e-04,9.986502e-01,7.887663e-04,5.955695e+00,2.148436e-01
7.850678e+02,4.261538e+02,-2.311369e+01,-9.260568e-04,5.980726e+01,5.630149e-04,9.984386e-01,2.077018e-04,1.936497e-06,2.096383e-04,5.630149e-04,2.690965e-04,1.041750e-03,9.984386e-01,7.887022e-04,6.087556e+00,2.196003e-01
7.850678e+02,4.353846e+02,-2.361435e+01,-9.461158e-04,6.110272e+01,1.025157e-03,9.979912e-01,1.932474e-04,2.115573e-06,1.953630e-04,1.025157e-03,2.749245e-04,1.495444e-03,9.979912e-01,7.883201e-04,6.219416e+00,2.243570e-01
7.850678e+02,4.446154e+02,-2.411500e+01,-9.661748e-04,6.239819e+01,1.170625e-03,9.979861e-01,5.335799e-05,1.708040e-06,5.506603e-05,1.170625e-03,2.807524e-04,1.506443e-03,9.979861e-01,7.882345e-04,6.351277e+00,2.291137e-01
7.850678e+02,4.538462e+02,-2.461566e+01,-9.862338e-04,6.369365e+01,1.241762e-03,9.976845e-01,2.836523e-04,1.936388e-06,2.855887e-04,1.241762e-03,2.865804e-04,1.813931e-03,9.976845e-01,7.881519e-04,6.483137e+00,2.338703e-01
7.850678e+02,4.630769e+02,-2.511632e+01,-1.006293e-03,6.498912e+01,7.686468e-04,9.983242e-01,1.166532e-04,2.001719e-06,1.186549e-04,7.686468e-04,2.924083e-04,1.179710e-03,9.983242e-01,7.885361e-04,6.614997e+00,2.386270e-01
7.850678e+02,4.723077e+02,-2.561698e+01,-1.026352e-03,6.628458e+01,5.895275e-04,9.984964e-01,1.237382e-04,1.613191e-06,1.253514e-04,5.895275e-04,2.982361e-04,1.013115e-03,9.984964e-01,7.886926e-04,6.746858e+00,2.433837e-01
7.850678e+02,4.815385e+02,-2.611763e+01,-1.046411e-03,6.758004e+01,6.080586e-04,9.982584e-01,3.430309e-04,1.819854e-06,3.448507e-04,6.080586e-04,3.040640e-04,1.256973e-03,9.982584e-01,7.886463e-04,6.878718e+00,2.481404e-01
7.850678e+02,4.907692e+02,-2.661829e+01,-1.066470e-03,6.887551e+01,5.545167e-04,9.985753e-01,7.968370e-05,1.754941e-06,8.143864e-05,5.545167e-04,3.098918e-04,9.458471e-04,9.985753e-01,7.887061e-04,7.010579e+00,2.528971e-01
7.850678e+02,5.000000e+02,-2.711895e+01,-1.086529e-03,7.017097e+01,7.082489e-04,9.983528e-01,1.488848e-04,1.442655e-06,1.503275e-04,7.082489e-04,3.157195e-04,1.174296e-03,9.983528e-01,7.886032e-04,7.142439e+00,2.576538e-01
7.851525e+02,1.400000e+02,-7.399256e+00,-2.964534e-04,1.908518e+01,6.014933e-04,9.969532e-01,1.641473e-03,1.516618e-05,1.656639e-03,6.014933e-04,8.587961e-05,2.344012e-03,9.969532e-01,7.886857e-04,1.948775e+00,7.029942e-02
7.851525e+02,1.492308e+02,-7.887119e+00,-3.159998e-04,2.034354e+01,2.268254e-03,9.959532e-01,9.784911e-04,1.265216e-05,9.911433e-04,2.268254e-03,9.154175e-05,3.350939e-03,9.959532e-01,7.873651e-04,2.077266e+00,7.493454e-02
7.851525e+02,1.584615e+02,-8.374982e+00,-3.355462e-04,2.160190e+01,6.811735e-04,9.982732e-01,2.454716e-04,1.153104e-05,2.570026e-04,6.811735e-04,9.720385e-05,1.035380e-03,9.982732e-01,7.886190e-04,2.205757e+00,7.956967e-02
7.851525e+02,1.676923e+02,-8.862846e+00,-3.550925e-04,2.286027e+01,6.518526e-04,9.984856e-01,6.294916e-05,1.092105e-05,7.387021e-05,6.518526e-04,1.028659e-04,8.285887e-04,9.984856e-01,7.886388e-04,2.334247e+00,8.420480e-02
7.851525e+02,1.769231e+02,-9.350709e+00,-3.746389e-04,2.411863e+01,2.063666e-03,9.965490e-01,5.894162e-04,1.042872e-05,5.998449e-04,2.063666e-03,1.085280e-04,2.772039e-03,9.965490e-01,7.875147e-04,2.462738e+00,8.883992e-02
7.851525e+02,1.861538e+02,-9.838572e+00,-3.941853e-04,2.537699e+01,2.650169e-04,9.980045e-01,9.309738e-04,1.053146e-05,9.415053e-04,2.650169e-04,1.141900e-04,1.320712e-03,9.980045e-01,7.889416e-04,2.591229e+00,9.347505e-02
7.851525e+02,1.953846e+02,-1.032643e+01,-4.137317e-04,2.663536e+01,1.527580e-03,9.973644e-01,3.114152e-04,8.671152e-06,3.200864e-04,1.527580e-03,1.198519e-04,1.967518e-03,9.973644e-01,7.879479e-04,2.719719e+00,9.811018e-02
7.851525e+02,2.046154e+02,-1.081430e+01,-4.332781e-04,2.789372e+01,1.072030e-03,9.981264e-01,5.482502e-06,7.785068e-06,1.326757e-05,1.072030e-03,1.255139e-04,1.210811e-03,9.981264e-01,7.883016e-04,2.848210e+00,1.027453e-01
7.851525e+02,2.138462e+02,-1.130216e+01,-4.528244e-04,2.915208e+01,6.209670e-04,9.981246e-01,4.577002e-04,8.119305e-06,4.658196e-04,6.209670e-04,1.311758e-04,1.217962e-03,9.981246e-01,7.886523e-04,2.976701e+00,1.073804e-01
7.851525e+02,2.230769e+02,-1.179002e+01,-4.723708e-04,3.041045e+01,1.712762e-03,9.969571e-01,5.350767e-04,7.264039e-06,5.423407e-04,1.712762e-03,1.368377e-04,2.391941e-03,9.969571e-01,7.877932e-04,3.105191e+00,1.120156e-01
7.851525e+02,2.323077e+02,-1.227789e+01,-4.919172e-04,3.166881e+01,2.659586e-04,9.988721e-01,6.625451e-05,6.722330e-06,7.297684e-05,2.659586e-04,1.424995e-04,4.814349e-04,9.988721e-01,7.889425e-04,3.233682e+00,1.166507e-01
7.851525e+02,2.415385e+02,-1.276575e+01,-5.114636e-04,3.292718e+01,1.764480e-03,9.972634e-01,1.781500e-04,6.186023e-06,1.843361e-04,1.764480e-03,1.481613e-04,2.096978e-03,9.972634e-01,7.877467e-04,3.362173e+00,1.212858e-01
7.851525e+02,2.507692e+02,-1.325361e+01,-5.310099e-04,3.418554e+01,2.526575e-04,9.984644e-01,4.877441e-04,6.282437e-06,4.940265e-04,2.526575e-04,1.538231e-04,9.005072e-04,9.984644e-01,7.889428e-04,3.490664e+00,1.259209e-01
7.851525e+02,2.600000e+02,-1.374148e+01,-5.505563e-04,3.544390e+01,1.688703e-03,9.974606e-01,5.791122e-05,4.977641e-06,6.288886e-05,1.688703e-03,1.594848e-04,1.911076e-03,9.974606e-01,7.878169e-04,3.619154e+00,1.305561e-01
7.851525e+02,2.692308e+02,-1.422934e+01,-5.701027e-04,3.670227e+01,2.557715e-04,9.987516e-01,1.983179e-04,5.329495e-06,2.036474e-04,2.557715e-04,1.651466e-04,6.245654e-04,9.987516e-01,7.889368e-04,3.747645e+00,1.351912e-01
7.851525e+02,2.784615e+02,-1.471720e+01,-5.896491e-04,3.796063e+01,1.674783e-03,9.971965e-01,3.361032e-04,4.779584e-06,3.408828e-04,1.674783e-03,1.708082e-04,2.186474e-03,9.971965e-01,7.878191e-04,3.876136e+00,1.398263e-01
7.851525e+02,2.876923e+02,-1.520507e+01,-6.091955e-04,3.921899e+01,3.470011e-04,9.988557e-01,3.907602e-06,4.496026e-06,8.403628e-06,3.470011e-04,1.764699e-04,5.318747e-04,9.988557e-01,7.888751e-04,4.004626e+00,1.444614e-01
7.851525e+02,2.969231e+02,-1.569293e+01,-6.287418e-04,4.047736e+01,1.424690e-03,9.975036e-01,2.793121e-04,4.378174e-06,2.836902e-04,1.424690e-03,1.821315e-04,1.890511e-03,9.975036e-01,7.880088e-04,4.133117e+00,1.490966e-01
7.851525e+02,3.061538e+02,-1.618079e+01,-6.482882e-04,4.173572e+01,7.461402e-04,9.983345e-01,1.268859e-04,3.898974e-06,1.307848e-04,7.461402e-04,1.877931e-04,1.064718e-03,9.983345e-01,7.885594e-04,4.261608e+00,1.537317e-01
7.851525e+02,3.153846e+02,-1.666865e+01,-6.678346e-04,4.299408e+01,8.288905e-04,9.982786e-01,1.002912e-04,3.721341e-06,1.040125e-04,8.288905e-04,1.934547e-04,1.126358e-03,9.982786e-01,7.884837e-04,4.390098e+00,1.583668e-01
7.851525e+02,3.246154e+02,-1.715652e+01,-6.873810e-04,4.425245e+01,1.379822e-03,9.975752e-01,2.534114e-04,3.503610e-06,2.569150e-04,1.379822e-03,1.991162e-04,1.835853e-03,9.975752e-01,7.880515e-04,4.518589e+00,1.630019e-01
7.851525e+02,3.338462e+02,-1.764438e+01,-7.069274e-04,4.551081e+01,3.212926e-04,9.988667e-01,1.973841e-05,3.363008e-06,2.310141e-05,3.212926e-04,2.047777e-04,5.491717e-04,9.988667e-01,7.888915e-04,4.647080e+00,1.676371e-01
7.851525e+02,3.430769e+02,-1.813224e+01,-7.264737e-04,4.676917e+01,1.442683e-03,9.974798e-01,2.862655e-04,3.255293e-06,2.895208e-04,1.442683e-03,2.104391e-04,1.942643e-03,9.974798e-01,7.879955e-04,4.775570e+00,1.722722e-01
7.851525e+02,3.523077e+02,-1.862011e+01,-7.460201e-04,4.802754e+01,7.835776e-04,9.984223e-01,2.643313e-06,2.971866e-06,5.615179e-06,7.835776e-04,2.161006e-04,1.005293e-03,9.984223e-01,7.885312e-04,4.904061e+00,1.769073e-01
7.851525e+02,3.615385e+02,-1.910797e+01,-7.655665e-04,4.928590e+01,5.737565e-04,9.983181e-01,3.164239e-04,3.017389e-06,3.194413e-04,5.737565e-04,2.217620e-04,1.114960e-03,9.983181e-01,7.886784e-04,5.032552e+00,1.815425e-01
7.851525e+02,3.707692e+02,-1.959583e+01,-7.851129e-04,5.054426e+01,1.348660e-03,9.978525e-01,8.276390e-06,2.480500e-06,1.075689e-05,1.348660e-03,2.274233e-04,1.586840e-03,9.978525e-01,7.880866e-04,5.161042e+00,1.861776e-01
7.851525e+02,3.800000e+02,-2.008370e+01,-8.046592e-04,5.180263e+01,7.963330e-04,9.980955e-01,3.168338e-04,2.792333e-06,3.196261e-04,7.963330e-04,2.330846e-04,1.349044e-03,9.980955e-01,7.885033e-04,5.289533e+00,1.908127e-01
7.851525e+02,3.892308e+02,-2.057156e+01,-8.242056e-04,5.306099e+01,4.795503e-04,9.987255e-01,3.765961e-06,2.412457e-06,6.178418e-06,4.795503e-04,2.387459e-04,7.244747e-04,9.987255e-01,7.887712e-04,5.418024e+00,1.954478e-01
7.851525e+02,3.984615e+02,-2.105942e+01,-8.437520e-04,5.431935e+01,1.358872e-03,9.975815e-01,2.691041e-04,2.449159e-06,2.715532e-04,1.358872e-03,2.444072e-04,1.874833e-03,9.975815e-01,7.880605e-04,5.546514e+00,2.000830e-01
7.851525e+02,4.076923e+02,-2.154729e+01,-8.632984e-04,5.557772e+01,9.675524e-04,9.981967e-01,4.504735e-05,2.354218e-06,4.740156e-05,9.675524e-04,2.500684e-04,1.265022e-03,9.981967e-01,7.883841e-04,5.675005e+00,2.047181e-01
7.851525e+02,4.169231e+02,-2.203515e+01,-8.828448e-04,5.683608e+01,4.797369e-04,9.984676e-01,2.616660e-04,2.189333e-06,2.638553e-04,4.797369e-04,2.557297e-04,9.993219e-04,9.984676e-01,7.887616e-04,5.803496e+00,2.093532e-01
7.851525e+02,4.261538e+02,-2.252301e+01,-9.023911e-04,5.809444e+01,8.372347e-04,9.982546e-01,1.175307e-04,2.208757e-06,1.197394e-04,8.372347e-04,2.613908e-04,1.218365e-03,9.982546e-01,7.884749e-04,5.931986e+00,2.139883e-01
7.851525e+02,4.353846e+02,-2.301087e+01,-9.219375e-04,5.935281e+01,1.267601e-03,9.978350e-01,1.074253e-04,1.830989e-06,1.092563e-04,1.267601e-03,2.670520e-04,1.643910e-03,9.978350e-01,7.881531e-04,6.060477e+00,2.186235e-01
7.851525e+02,4.446154e+02,-2.349874e+01,-9.414839e-04,6.061117e+01,1.015911e-03,9.979052e-01,2.883520e-04,2.229303e-06,2.905813e-04,1.015911e-03,2.727131e-04,1.579205e-03,9.979052e-01,7.883266e-04,6.188968e+00,2.232586e-01
7.851525e+02,4.538462e+02,-2.398660e+01,-9.610303e-04,6.186953e+01,4.551493e-04,9.987330e-01,2.113562e-05,1.942193e-06,2.307781e-05,4.551493e-04,2.783741e-04,7.566013e-04,9.987330e-01,7.887945e-04,6.317459e+00,2.278937e-01
7.851525e+02,4.630769e+02,-2.447446e+01,-9.805767e-04,6.312790e+01,6.775869e-04,9.982494e-01,2.825474e-04,1.810902e-06,2.843583e-04,6.775869e-04,2.840352e-04,1.245980e-03,9.982494e-01,7.886055e-04,6.445949e+00,2.325288e-01
7.851525e+02,4.723077e+02,-2.496233e+01,-1.000123e-03,6.438626e+01,1.081307e-03,9.979604e-01,1.680231e-04,1.961720e-06,1.699848e-04,1.081307e-03,2.896962e-04,1.540988e-03,9.979604e-01,7.882772e-04,6.574440e+00,2.371640e-01
7.851525e+02,4.815385e+02,-2.545019e+01,-1.019669e-03,6.564462e+01,1.127594e-03,9.980241e-01,5.843168e-05,1.597967e-06,6.002965e-05,1.127594e-03,2.953572e-04,1.482981e-03,9.980241e-01,7.882713e-04,6.702931e+00,2.417991e-01
7.851525e+02,4.907692e+02,-2.593805e+01,-1.039216e-03,6.690299e+01,1.106965e-03,9.978252e-01,2.778885e-04,1.720333e-06,2.796088e-04,1.106965e-03,3.010181e-04,1.687592e-03,9.978252e-01,7.882633e-04,6.831421e+00,2.464342e-01
7.851525e+02,5.000000e+02,-2.642592e+01,-1.058762e-03,6.816135e+01,6.645667e-04,9.983326e-01,2.122382e-04,1.938918e-06,2.141772e-04,6.645667e-04,3.066790e-04,1.185423e-03,9.983326e-01,7.886072e-04,6.959912e+00,2.510693e-01
7.852373e+02,1.400000e+02,-7.210672e+00,-2.888977e-04,1.855370e+01,1.852538e-03,9.968160e-01,5.302943e-04,1.346870e-05,5.437630e-04,1.852538e-03,8.348816e-05,2.479789e-03,9.968160e-01,7.876942e-04,1.899107e+00,6.850770e-02
