# distance_um=4.5
# waist_um=2.0
# t_gate_us=9
# delta_start_mhz=-80
# delta_end_mhz=80
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# rabi_420_hz=135000000.0
# rabi_1013_hz=135000000.0
# Delta_hz=2400000000.0
# ac_stark_peak_mhz=1.8984375
# ac_stark_off=False
# sweep_delta_min_mhz=80.0
# sweep_delta_max_mhz=80.0
# n_delta=1
# sweep_tgate_min_us=9.0
# sweep_tgate_max_us=9.0
# n_tgate=1
# fix_wl=None
# fix_power_uw=None
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V,delta_half_mhz,t_gate_us
7.847288e+02,3.615385e+02,-2.177225e+01,-8.723116e-04,5.747674e+01,1.213897e-05,9.982186e-01,5.479975e-04,4.316907e-04,9.796882e-04,1.213897e-05,5.171569e-04,1.508984e-03,9.982186e-01,7.895938e-04,5.734255e+00,2.068554e-01,8.000000e+01,9.000000e+00
7.847288e+02,3.707692e+02,-2.232813e+01,-8.945834e-04,5.894423e+01,1.071474e-05,9.984845e-01,3.449348e-04,3.703313e-04,7.152661e-04,1.071474e-05,5.303574e-04,1.256338e-03,9.984845e-01,7.895231e-04,5.880661e+00,2.121368e-01,8.000000e+01,9.000000e+00
7.847288e+02,3.800000e+02,-2.288402e+01,-9.168552e-04,6.041172e+01,4.407145e-06,9.987617e-01,1.308659e-04,3.135953e-04,4.444612e-04,4.407145e-06,5.435577e-04,9.924260e-04,9.987617e-01,7.894540e-04,6.027068e+00,2.174183e-01,8.000000e+01,9.000000e+00
7.847288e+02,3.892308e+02,-2.343991e+01,-9.391269e-04,6.187921e+01,3.834889e-06,9.984730e-01,3.977879e-04,3.358881e-04,7.336760e-04,3.834889e-06,5.567579e-04,1.294269e-03,9.984730e-01,7.894957e-04,6.173474e+00,2.226997e-01,8.000000e+01,9.000000e+00
7.847288e+02,3.984615e+02,-2.399580e+01,-9.613987e-04,6.334670e+01,1.132130e-05,9.983857e-01,4.799272e-04,3.335274e-04,8.134545e-04,1.132130e-05,5.699578e-04,1.394734e-03,9.983857e-01,7.894975e-04,6.319881e+00,2.279811e-01,8.000000e+01,9.000000e+00
7.847288e+02,4.076923e+02,-2.455168e+01,-9.836705e-04,6.481419e+01,8.633002e-06,9.987821e-01,1.616662e-04,2.581646e-04,4.198308e-04,8.633002e-06,5.831576e-04,1.011621e-03,9.987821e-01,7.894002e-04,6.466287e+00,2.332625e-01,8.000000e+01,9.000000e+00
7.847288e+02,4.169231e+02,-2.510757e+01,-1.005942e-03,6.628169e+01,3.238722e-06,9.985682e-01,3.610256e-04,2.780766e-04,6.391022e-04,3.238722e-06,5.963573e-04,1.238698e-03,9.985682e-01,7.894384e-04,6.612694e+00,2.385439e-01,8.000000e+01,9.000000e+00
7.847288e+02,4.261538e+02,-2.566346e+01,-1.028214e-03,6.774918e+01,9.528362e-06,9.984749e-01,4.492958e-04,2.768020e-04,7.260978e-04,9.528362e-06,6.095567e-04,1.345183e-03,9.984749e-01,7.894420e-04,6.759100e+00,2.438253e-01,8.000000e+01,9.000000e+00
7.847288e+02,4.353846e+02,-2.621935e+01,-1.050486e-03,6.921667e+01,9.188274e-06,9.988385e-01,1.598005e-04,2.031959e-04,3.629964e-04,9.188274e-06,6.227560e-04,9.949407e-04,9.988385e-01,7.893451e-04,6.905507e+00,2.491067e-01,8.000000e+01,9.000000e+00
7.847288e+02,4.446154e+02,-2.677523e+01,-1.072758e-03,7.068416e+01,3.762095e-06,9.984842e-01,4.698039e-04,2.528461e-04,7.226500e-04,3.762095e-06,6.359551e-04,1.362367e-03,9.984842e-01,7.894240e-04,7.051913e+00,2.543882e-01,8.000000e+01,9.000000e+00
7.847288e+02,4.538462e+02,-2.733112e+01,-1.095029e-03,7.215165e+01,9.764716e-06,9.987285e-01,2.681633e-04,2.042228e-04,4.723861e-04,9.764716e-06,6.491541e-04,1.131305e-03,9.987285e-01,7.893552e-04,7.198320e+00,2.596696e-01,8.000000e+01,9.000000e+00
7.847288e+02,4.630769e+02,-2.788701e+01,-1.117301e-03,7.361914e+01,6.989417e-06,9.986899e-01,3.247187e-04,1.890149e-04,5.137336e-04,6.989417e-06,6.623528e-04,1.183076e-03,9.986899e-01,7.893463e-04,7.344726e+00,2.649510e-01,8.000000e+01,9.000000e+00
7.847288e+02,4.723077e+02,-2.844289e+01,-1.139573e-03,7.508663e+01,6.719163e-06,9.986145e-01,3.920312e-04,1.973428e-04,5.893740e-04,6.719163e-06,6.755514e-04,1.271645e-03,9.986145e-01,7.893614e-04,7.491133e+00,2.702324e-01,8.000000e+01,9.000000e+00
7.847288e+02,4.815385e+02,-2.899878e+01,-1.161845e-03,7.655412e+01,1.042555e-05,9.988014e-01,2.432365e-04,1.556336e-04,3.988700e-04,1.042555e-05,6.887498e-04,1.098045e-03,9.988014e-01,7.893036e-04,7.637539e+00,2.755138e-01,8.000000e+01,9.000000e+00
7.847288e+02,4.907692e+02,-2.955467e+01,-1.184117e-03,7.802161e+01,4.642611e-06,9.985861e-01,4.340027e-04,1.859144e-04,6.199172e-04,4.642611e-06,7.019481e-04,1.326508e-03,9.985861e-01,7.893556e-04,7.783946e+00,2.807952e-01,8.000000e+01,9.000000e+00
7.847288e+02,5.000000e+02,-3.011056e+01,-1.206388e-03,7.948911e+01,1.144359e-05,9.988337e-01,2.329072e-04,1.326688e-04,3.655760e-04,1.144359e-05,7.151461e-04,1.092166e-03,9.988337e-01,7.892787e-04,7.930352e+00,2.860767e-01,8.000000e+01,9.000000e+00
7.848136e+02,1.400000e+02,-8.211583e+00,-3.289995e-04,2.154577e+01,1.146711e-05,9.962968e-01,1.198822e-03,1.702141e-03,2.900963e-03,1.146711e-05,1.938931e-04,3.106323e-03,9.962968e-01,7.907283e-04,2.162722e+00,7.801724e-02,8.000000e+01,9.000000e+00
7.848136e+02,1.492308e+02,-8.753006e+00,-3.506918e-04,2.296637e+01,2.201183e-06,9.968348e-01,8.310930e-04,1.541352e-03,2.372445e-03,2.201183e-06,2.066760e-04,2.581322e-03,9.968348e-01,7.905787e-04,2.305319e+00,8.316123e-02,8.000000e+01,9.000000e+00
7.848136e+02,1.584615e+02,-9.294430e+00,-3.723841e-04,2.438697e+01,1.249857e-05,9.973030e-01,4.566895e-04,1.437318e-03,1.894007e-03,1.249857e-05,2.194586e-04,2.125965e-03,9.973030e-01,7.904732e-04,2.447916e+00,8.830522e-02,8.000000e+01,9.000000e+00
7.848136e+02,1.676923e+02,-9.835853e+00,-3.940764e-04,2.580757e+01,1.679062e-05,9.976625e-01,1.970840e-04,1.333227e-03,1.530311e-03,1.679062e-05,2.322412e-04,1.779343e-03,9.976625e-01,7.903759e-04,2.590513e+00,9.344922e-02,8.000000e+01,9.000000e+00
7.848136e+02,1.769231e+02,-1.037728e+01,-4.157686e-04,2.722817e+01,7.337332e-06,9.979214e-01,6.318961e-05,1.217830e-03,1.281020e-03,7.337332e-06,2.450235e-04,1.533381e-03,9.979214e-01,7.902805e-04,2.733110e+00,9.859321e-02,8.000000e+01,9.000000e+00
7.848136e+02,1.861538e+02,-1.091870e+01,-4.374609e-04,2.864877e+01,1.713152e-06,9.980202e-01,1.398554e-05,1.173880e-03,1.187866e-03,1.713152e-06,2.578057e-04,1.447385e-03,9.980202e-01,7.902501e-04,2.875707e+00,1.037372e-01,8.000000e+01,9.000000e+00
7.848136e+02,1.953846e+02,-1.146012e+01,-4.591532e-04,3.006937e+01,6.872861e-06,9.981120e-01,6.373905e-06,1.084543e-03,1.090917e-03,6.872861e-06,2.705877e-04,1.368378e-03,9.981120e-01,7.901672e-04,3.018304e+00,1.088812e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.046154e+02,-1.200154e+01,-4.808455e-04,3.148997e+01,1.383108e-05,9.981533e-01,1.103246e-05,1.031749e-03,1.042781e-03,1.383108e-05,2.833696e-04,1.339982e-03,9.981533e-01,7.901148e-04,3.160901e+00,1.140252e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.138462e+02,-1.254297e+01,-5.025377e-04,3.291057e+01,1.460034e-05,9.981973e-01,1.587545e-05,9.822043e-04,9.980798e-04,1.460034e-05,2.961513e-04,1.308831e-03,9.981973e-01,7.900679e-04,3.303498e+00,1.191692e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.230769e+02,-1.308439e+01,-5.242300e-04,3.433117e+01,9.946743e-06,9.982696e-01,2.293563e-05,9.074914e-04,9.304270e-04,9.946743e-06,3.089328e-04,1.249307e-03,9.982696e-01,7.899999e-04,3.446095e+00,1.243132e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.323077e+02,-1.362581e+01,-5.459223e-04,3.575177e+01,4.649715e-06,9.982757e-01,4.602677e-05,8.836462e-04,9.296729e-04,4.649715e-06,3.217142e-04,1.256037e-03,9.982757e-01,7.899803e-04,3.588692e+00,1.294572e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.415385e+02,-1.416724e+01,-5.676146e-04,3.717237e+01,1.974947e-06,9.982888e-01,1.044789e-04,8.148042e-04,9.192831e-04,1.974947e-06,3.344954e-04,1.255753e-03,9.982888e-01,7.899178e-04,3.731289e+00,1.346012e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.507692e+02,-1.470866e+01,-5.893069e-04,3.859297e+01,2.224218e-06,9.981802e-01,2.171706e-04,8.104928e-04,1.027663e-03,2.224218e-06,3.472764e-04,1.377164e-03,9.981802e-01,7.899179e-04,3.873886e+00,1.397452e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.600000e+02,-1.525008e+01,-6.109991e-04,4.001357e+01,4.158366e-06,9.980519e-01,3.821353e-04,7.719072e-04,1.154042e-03,4.158366e-06,3.600573e-04,1.518258e-03,9.980519e-01,7.898899e-04,4.016483e+00,1.448892e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.692308e+02,-1.579151e+01,-6.326914e-04,4.143417e+01,6.370353e-06,9.978686e-01,5.561827e-04,7.789475e-04,1.335130e-03,6.370353e-06,3.728380e-04,1.714339e-03,9.978686e-01,7.899093e-04,4.159080e+00,1.500331e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.784615e+02,-1.633293e+01,-6.543837e-04,4.285477e+01,7.911183e-06,9.978092e-01,6.495102e-04,7.435135e-04,1.393024e-03,7.911183e-06,3.856186e-04,1.786553e-03,9.978092e-01,7.898878e-04,4.301677e+00,1.551771e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.876923e+02,-1.687435e+01,-6.760760e-04,4.427537e+01,8.442668e-06,9.979260e-01,5.678214e-04,7.078465e-04,1.275668e-03,8.442668e-06,3.983990e-04,1.682510e-03,9.979260e-01,7.898569e-04,4.444274e+00,1.603211e-01,8.000000e+01,9.000000e+00
7.848136e+02,2.969231e+02,-1.741578e+01,-6.977682e-04,4.569597e+01,8.238601e-06,9.982597e-01,3.237233e-04,6.186255e-04,9.423488e-04,8.238601e-06,4.111792e-04,1.361767e-03,9.982597e-01,7.897601e-04,4.586871e+00,1.654651e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.061538e+02,-1.795720e+01,-7.194605e-04,4.711657e+01,7.996318e-06,9.985465e-01,1.025539e-04,5.532801e-04,6.558340e-04,7.996318e-06,4.239593e-04,1.087790e-03,9.985465e-01,7.896806e-04,4.729468e+00,1.706091e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.153846e+02,-1.849862e+01,-7.411528e-04,4.853717e+01,7.933039e-06,9.985383e-01,1.502344e-04,5.139346e-04,6.641689e-04,7.933039e-06,4.367392e-04,1.108841e-03,9.985383e-01,7.896405e-04,4.872065e+00,1.757531e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.246154e+02,-1.904005e+01,-7.628451e-04,4.995777e+01,7.100279e-06,9.982131e-01,4.421997e-04,5.479096e-04,9.901093e-04,7.100279e-06,4.495189e-04,1.446729e-03,9.982131e-01,7.896928e-04,5.014662e+00,1.808971e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.338462e+02,-1.958147e+01,-7.845373e-04,5.137837e+01,4.770512e-06,9.980971e-01,5.756836e-04,5.327822e-04,1.108466e-03,4.770512e-06,4.622985e-04,1.575535e-03,9.980971e-01,7.896951e-04,5.157259e+00,1.860411e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.430769e+02,-2.012289e+01,-8.062296e-04,5.279897e+01,2.439075e-06,9.984199e-01,3.109619e-04,4.770950e-04,7.880569e-04,2.439075e-06,4.750779e-04,1.265574e-03,9.984199e-01,7.896287e-04,5.299856e+00,1.911851e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.523077e+02,-2.066431e+01,-8.279219e-04,5.421958e+01,1.809726e-06,9.987084e-01,1.089110e-04,3.913957e-04,5.003067e-04,1.809726e-06,4.878571e-04,9.899735e-04,9.987084e-01,7.895288e-04,5.442453e+00,1.963291e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.615385e+02,-2.120574e+01,-8.496142e-04,5.564018e+01,3.618661e-06,9.983955e-01,3.810209e-04,4.302911e-04,8.113120e-04,3.618661e-06,5.006362e-04,1.315567e-03,9.983955e-01,7.895827e-04,5.585050e+00,2.014731e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.707692e+02,-2.174716e+01,-8.713065e-04,5.706078e+01,7.432880e-06,9.982473e-01,5.302451e-04,4.254141e-04,9.556592e-04,7.432880e-06,5.134151e-04,1.476507e-03,9.982473e-01,7.895907e-04,5.727647e+00,2.066171e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.800000e+02,-2.228858e+01,-8.929987e-04,5.848138e+01,9.819360e-06,9.986542e-01,1.954269e-04,3.510833e-04,5.465101e-04,9.819360e-06,5.261939e-04,1.082523e-03,9.986542e-01,7.894935e-04,5.870244e+00,2.117611e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.892308e+02,-2.283001e+01,-9.146910e-04,5.990198e+01,1.280692e-05,9.986186e-01,2.482307e-04,3.308773e-04,5.791081e-04,1.280692e-05,5.389725e-04,1.130887e-03,9.986186e-01,7.894727e-04,6.012841e+00,2.169051e-01,8.000000e+01,9.000000e+00
7.848136e+02,3.984615e+02,-2.337143e+01,-9.363833e-04,6.132258e+01,9.493272e-06,9.983097e-01,5.297977e-04,3.615176e-04,8.913153e-04,9.493272e-06,5.517509e-04,1.452559e-03,9.983097e-01,7.895280e-04,6.155438e+00,2.220491e-01,8.000000e+01,9.000000e+00
7.848136e+02,4.076923e+02,-2.391285e+01,-9.580756e-04,6.274318e+01,2.950752e-06,9.987034e-01,2.075339e-04,2.966949e-04,5.042287e-04,2.950752e-06,5.645292e-04,1.071709e-03,9.987034e-01,7.894457e-04,6.298035e+00,2.271930e-01,8.000000e+01,9.000000e+00
7.848136e+02,4.169231e+02,-2.445428e+01,-9.797678e-04,6.416378e+01,3.581765e-06,9.986251e-01,3.049983e-04,2.768984e-04,5.818968e-04,3.581765e-06,5.773073e-04,1.162786e-03,9.986251e-01,7.894322e-04,6.440632e+00,2.323370e-01,8.000000e+01,9.000000e+00
7.848136e+02,4.261538e+02,-2.499570e+01,-1.001460e-03,6.558438e+01,9.808209e-06,9.984205e-01,4.736612e-04,3.065889e-04,7.802501e-04,9.808209e-06,5.900852e-04,1.380144e-03,9.984205e-01,7.894724e-04,6.583229e+00,2.374810e-01,8.000000e+01,9.000000e+00
7.848136e+02,4.353846e+02,-2.553712e+01,-1.023152e-03,6.700498e+01,1.087229e-05,9.988175e-01,1.547038e-04,2.275446e-04,3.822484e-04,1.087229e-05,6.028630e-04,9.959837e-04,9.988175e-01,7.893677e-04,6.725826e+00,2.426250e-01,8.000000e+01,9.000000e+00
7.848136e+02,4.446154e+02,-2.607855e+01,-1.044845e-03,6.842558e+01,6.531831e-06,9.984565e-01,4.839515e-04,2.635411e-04,7.474926e-04,6.531831e-06,6.156406e-04,1.369665e-03,9.984565e-01,7.894327e-04,6.868423e+00,2.477690e-01,8.000000e+01,9.000000e+00
7.848136e+02,4.538462e+02,-2.661997e+01,-1.066537e-03,6.984618e+01,2.711201e-06,9.987586e-01,2.314119e-04,2.179364e-04,4.493483e-04,2.711201e-06,6.284181e-04,1.080478e-03,9.987586e-01,7.893704e-04,7.011020e+00,2.529130e-01,8.000000e+01,9.000000e+00
7.848136e+02,4.630769e+02,-2.716139e+01,-1.088229e-03,7.126678e+01,1.178207e-05,9.985975e-01,3.816963e-04,2.196281e-04,6.013243e-04,1.178207e-05,6.411953e-04,1.254302e-03,9.985975e-01,7.893786e-04,7.153617e+00,2.580570e-01,8.000000e+01,9.000000e+00
7.848136e+02,4.723077e+02,-2.770281e+01,-1.109921e-03,7.268738e+01,7.985316e-06,9.986823e-01,3.214033e-04,1.989613e-04,5.203646e-04,7.985316e-06,6.539725e-04,1.182322e-03,9.986823e-01,7.893552e-04,7.296214e+00,2.632010e-01,8.000000e+01,9.000000e+00
7.848136e+02,4.815385e+02,-2.824424e+01,-1.131614e-03,7.410798e+01,3.780510e-06,9.986935e-01,3.243007e-04,1.890960e-04,5.133968e-04,3.780510e-06,6.667494e-04,1.183927e-03,9.986935e-01,7.893492e-04,7.438811e+00,2.683450e-01,8.000000e+01,9.000000e+00
7.848136e+02,4.907692e+02,-2.878566e+01,-1.153306e-03,7.552858e+01,9.023170e-06,9.986740e-01,3.446893e-04,1.829196e-04,5.276089e-04,9.023170e-06,6.795262e-04,1.216158e-03,9.986740e-01,7.893412e-04,7.581409e+00,2.734890e-01,8.000000e+01,9.000000e+00
7.848136e+02,5.000000e+02,-2.932708e+01,-1.174998e-03,7.694918e+01,1.033675e-05,9.987074e-01,3.331638e-04,1.597795e-04,4.929432e-04,1.033675e-05,6.923029e-04,1.195583e-03,9.987074e-01,7.893162e-04,7.724006e+00,2.786330e-01,8.000000e+01,9.000000e+00
7.848983e+02,1.400000e+02,-7.999111e+00,-3.204868e-04,2.087571e+01,8.050865e-06,9.968157e-01,7.172370e-04,1.668333e-03,2.385570e-03,8.050865e-06,1.878637e-04,2.581485e-03,9.968157e-01,7.906826e-04,2.106762e+00,7.599856e-02,8.000000e+01,9.000000e+00
7.848983e+02,1.492308e+02,-8.526525e+00,-3.416178e-04,2.225213e+01,6.040988e-06,9.972239e-01,4.241995e-04,1.555230e-03,1.979430e-03,6.040988e-06,2.002491e-04,2.185720e-03,9.972239e-01,7.905840e-04,2.245669e+00,8.100946e-02,8.000000e+01,9.000000e+00
7.848983e+02,1.584615e+02,-9.053939e+00,-3.627488e-04,2.362855e+01,1.786554e-05,9.975139e-01,2.414531e-04,1.436347e-03,1.677800e-03,1.786554e-05,2.126343e-04,1.908300e-03,9.975139e-01,7.904676e-04,2.384577e+00,8.602035e-02,8.000000e+01,9.000000e+00
7.848983e+02,1.676923e+02,-9.581353e+00,-3.838798e-04,2.500497e+01,5.113978e-06,9.977235e-01,1.428171e-04,1.338145e-03,1.480962e-03,5.113978e-06,2.250194e-04,1.711096e-03,9.977235e-01,7.903893e-04,2.523484e+00,9.103125e-02,8.000000e+01,9.000000e+00
7.848983e+02,1.769231e+02,-1.010877e+01,-4.050108e-04,2.638139e+01,5.441267e-06,9.978193e-01,9.991028e-05,1.284972e-03,1.384882e-03,5.441267e-06,2.374043e-04,1.627728e-03,9.978193e-01,7.903437e-04,2.662391e+00,9.604214e-02,8.000000e+01,9.000000e+00
7.848983e+02,1.861538e+02,-1.063618e+01,-4.261417e-04,2.775781e+01,1.631409e-05,9.978872e-01,9.383859e-05,1.212401e-03,1.306239e-03,1.631409e-05,2.497891e-04,1.572343e-03,9.978872e-01,7.902691e-04,2.801299e+00,1.010530e-01,8.000000e+01,9.000000e+00
7.848983e+02,1.953846e+02,-1.116359e+01,-4.472727e-04,2.913423e+01,9.198702e-06,9.979574e-01,1.169233e-04,1.126242e-03,1.243165e-03,9.198702e-06,2.621737e-04,1.514537e-03,9.979574e-01,7.901941e-04,2.940206e+00,1.060639e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.046154e+02,-1.169101e+01,-4.684037e-04,3.051065e+01,1.827581e-06,9.979390e-01,1.731572e-04,1.095797e-03,1.268954e-03,1.827581e-06,2.745581e-04,1.545340e-03,9.979390e-01,7.901732e-04,3.079113e+00,1.110748e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.138462e+02,-1.221842e+01,-4.895347e-04,3.188707e+01,9.396444e-06,9.978788e-01,2.705824e-04,1.051120e-03,1.321702e-03,9.396444e-06,2.869424e-04,1.618041e-03,9.978788e-01,7.901300e-04,3.218021e+00,1.160857e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.230769e+02,-1.274584e+01,-5.106657e-04,3.326349e+01,1.588011e-05,9.977819e-01,4.105117e-04,1.001626e-03,1.412138e-03,1.588011e-05,2.993266e-04,1.727345e-03,9.977819e-01,7.900853e-04,3.356928e+00,1.210966e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.323077e+02,-1.327325e+01,-5.317967e-04,3.463991e+01,1.072252e-05,9.976421e-01,5.699349e-04,9.871226e-04,1.557057e-03,1.072252e-05,3.117106e-04,1.879491e-03,9.976421e-01,7.900863e-04,3.495836e+00,1.261075e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.415385e+02,-1.380066e+01,-5.529277e-04,3.601633e+01,3.254734e-06,9.975441e-01,6.955805e-04,9.669351e-04,1.662516e-03,3.254734e-06,3.240944e-04,1.989865e-03,9.975441e-01,7.900879e-04,3.634743e+00,1.311184e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.507692e+02,-1.432808e+01,-5.740587e-04,3.739275e+01,3.033789e-06,9.975885e-01,7.131935e-04,9.052334e-04,1.618427e-03,3.033789e-06,3.364781e-04,1.957939e-03,9.975885e-01,7.900418e-04,3.773650e+00,1.361293e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.600000e+02,-1.485549e+01,-5.951897e-04,3.876917e+01,8.356803e-06,9.977837e-01,5.595961e-04,8.583074e-04,1.417903e-03,8.356803e-06,3.488616e-04,1.775122e-03,9.977837e-01,7.899960e-04,3.912558e+00,1.411402e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.692308e+02,-1.538291e+01,-6.163207e-04,4.014559e+01,1.274887e-05,9.981514e-01,2.836376e-04,7.622945e-04,1.045932e-03,1.274887e-05,3.612450e-04,1.419926e-03,9.981514e-01,7.898897e-04,4.051465e+00,1.461511e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.784615e+02,-1.591032e+01,-6.374517e-04,4.152201e+01,1.310951e-05,9.984496e-01,7.169398e-05,6.758341e-04,7.475281e-04,1.310951e-05,3.736283e-04,1.134266e-03,9.984496e-01,7.897901e-04,4.190372e+00,1.511620e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.876923e+02,-1.643773e+01,-6.585827e-04,4.289843e+01,1.060697e-05,9.984025e-01,1.363758e-04,6.607738e-04,7.971496e-04,1.060697e-05,3.860113e-04,1.193768e-03,9.984025e-01,7.897731e-04,4.329280e+00,1.561729e-01,8.000000e+01,9.000000e+00
7.848983e+02,2.969231e+02,-1.696515e+01,-6.797137e-04,4.427485e+01,7.493987e-06,9.981006e-01,4.423660e-04,6.596995e-04,1.102066e-03,7.493987e-06,3.983942e-04,1.507954e-03,9.981006e-01,7.897919e-04,4.468187e+00,1.611838e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.061538e+02,-1.749256e+01,-7.008447e-04,4.565127e+01,4.720022e-06,9.979121e-01,6.207386e-04,6.725852e-04,1.293324e-03,4.720022e-06,4.107770e-04,1.708821e-03,9.979121e-01,7.898258e-04,4.607094e+00,1.661947e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.153846e+02,-1.801998e+01,-7.219757e-04,4.702769e+01,2.537658e-06,9.982156e-01,3.922425e-04,5.998422e-04,9.920848e-04,2.537658e-06,4.231596e-04,1.417782e-03,9.982156e-01,7.897504e-04,4.746002e+00,1.712056e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.246154e+02,-1.854739e+01,-7.431067e-04,4.840411e+01,1.655045e-06,9.986075e-01,9.528945e-05,5.058761e-04,6.011655e-04,1.655045e-06,4.355421e-04,1.038363e-03,9.986075e-01,7.896385e-04,4.884909e+00,1.762165e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.338462e+02,-1.907480e+01,-7.642377e-04,4.978053e+01,2.213985e-06,9.984275e-01,2.657181e-04,5.149244e-04,7.806425e-04,2.213985e-06,4.479244e-04,1.230781e-03,9.984275e-01,7.896526e-04,5.023817e+00,1.812273e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.430769e+02,-1.960222e+01,-7.853687e-04,5.115695e+01,2.595994e-06,9.981043e-01,5.749048e-04,5.284886e-04,1.103393e-03,2.595994e-06,4.603066e-04,1.566296e-03,9.981043e-01,7.896905e-04,5.162724e+00,1.862382e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.523077e+02,-2.012963e+01,-8.064997e-04,5.253337e+01,2.004633e-06,9.983822e-01,3.429696e-04,4.832268e-04,8.261964e-04,2.004633e-06,4.726886e-04,1.300890e-03,9.983822e-01,7.896371e-04,5.301631e+00,1.912491e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.615385e+02,-2.065705e+01,-8.276307e-04,5.390979e+01,2.091471e-06,9.987008e-01,1.148689e-04,3.927334e-04,5.076023e-04,2.091471e-06,4.850704e-04,9.947642e-04,9.987008e-01,7.895299e-04,5.440539e+00,1.962600e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.707692e+02,-2.118446e+01,-8.487617e-04,5.528621e+01,2.671084e-06,9.982952e-01,4.661435e-04,4.464132e-04,9.125567e-04,2.671084e-06,4.974521e-04,1.412680e-03,9.982952e-01,7.896053e-04,5.579446e+00,2.012709e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.800000e+02,-2.171187e+01,-8.698927e-04,5.666263e+01,2.230766e-06,9.983696e-01,4.280681e-04,4.104847e-04,8.385527e-04,2.230766e-06,5.098337e-04,1.350617e-03,9.983696e-01,7.895732e-04,5.718353e+00,2.062818e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.892308e+02,-2.223929e+01,-8.910237e-04,5.803905e+01,2.442093e-06,9.987452e-01,1.256979e-04,3.372054e-04,4.629032e-04,2.442093e-06,5.222150e-04,9.875604e-04,9.987452e-01,7.894778e-04,5.857261e+00,2.112927e-01,8.000000e+01,9.000000e+00
7.848983e+02,3.984615e+02,-2.276670e+01,-9.121547e-04,5.941547e+01,5.236349e-06,9.983518e-01,4.788106e-04,3.746062e-04,8.534168e-04,5.236349e-06,5.345963e-04,1.393249e-03,9.983518e-01,7.895382e-04,5.996168e+00,2.163036e-01,8.000000e+01,9.000000e+00
7.848983e+02,4.076923e+02,-2.329412e+01,-9.332856e-04,6.079189e+01,6.838634e-06,9.985345e-01,3.312335e-04,3.379346e-04,6.691681e-04,6.838634e-06,5.469774e-04,1.222984e-03,9.985345e-01,7.894938e-04,6.135076e+00,2.213145e-01,8.000000e+01,9.000000e+00
7.848983e+02,4.169231e+02,-2.382153e+01,-9.544166e-04,6.216831e+01,9.956589e-06,9.987057e-01,2.088387e-04,2.860952e-04,4.949339e-04,9.956589e-06,5.593583e-04,1.064249e-03,9.987057e-01,7.894294e-04,6.273983e+00,2.263254e-01,8.000000e+01,9.000000e+00
7.848983e+02,4.261538e+02,-2.434894e+01,-9.755476e-04,6.354473e+01,1.292265e-05,9.983510e-01,5.133108e-04,3.332573e-04,8.465681e-04,1.292265e-05,5.717391e-04,1.431230e-03,9.983510e-01,7.894986e-04,6.412890e+00,2.313363e-01,8.000000e+01,9.000000e+00
