# distance_um=4.5
# waist_um=2.0
# t_gate_us=4.5
# delta_start_mhz=-11.4
# delta_end_mhz=11.4
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# rabi_420_hz=135000000.0
# rabi_1013_hz=135000000.0
# Delta_hz=2400000000.0
# ac_stark_peak_mhz=1.8984375
# ac_stark_off=False
# sweep_delta_min_mhz=11.4
# sweep_delta_max_mhz=11.4
# n_delta=1
# sweep_tgate_min_us=4.5
# sweep_tgate_max_us=4.5
# n_tgate=1
# fix_wl=None
# fix_power_uw=None
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V,delta_half_mhz,t_gate_us
7.847288e+02,3.338462e+02,-2.010459e+01,-8.054962e-04,5.307426e+01,2.883165e-03,9.947345e-01,1.595008e-03,5.022549e-07,1.595510e-03,2.883165e-03,2.388057e-04,4.717480e-03,9.947345e-01,7.867916e-04,5.295035e+00,1.910112e-01,1.140000e+01,4.500000e+00
7.847288e+02,3.430769e+02,-2.066047e+01,-8.277680e-04,5.454176e+01,3.962662e-03,9.933000e-01,1.951053e-03,2.998685e-07,1.951353e-03,3.962662e-03,2.454078e-04,6.159422e-03,9.933000e-01,7.859396e-04,5.441442e+00,1.962926e-01,1.140000e+01,4.500000e+00
7.847288e+02,3.523077e+02,-2.121636e+01,-8.500398e-04,5.600925e+01,2.364900e-03,9.955499e-01,1.297591e-03,4.407010e-07,1.298032e-03,2.364900e-03,2.520099e-04,3.914941e-03,9.955499e-01,7.871939e-04,5.587848e+00,2.015740e-01,1.140000e+01,4.500000e+00
7.847288e+02,3.615385e+02,-2.177225e+01,-8.723116e-04,5.747674e+01,3.213740e-03,9.942801e-01,1.719312e-03,2.884719e-07,1.719601e-03,3.213740e-03,2.586119e-04,5.191953e-03,9.942801e-01,7.865280e-04,5.734255e+00,2.068554e-01,1.140000e+01,4.500000e+00
7.847288e+02,3.707692e+02,-2.232813e+01,-8.945834e-04,5.894423e+01,2.311677e-03,9.956392e-01,1.261528e-03,3.759372e-07,1.261904e-03,2.311677e-03,2.652139e-04,3.838795e-03,9.956392e-01,7.872354e-04,5.880661e+00,2.121368e-01,1.140000e+01,4.500000e+00
7.847288e+02,3.800000e+02,-2.288402e+01,-9.168552e-04,6.041172e+01,2.953620e-03,9.948646e-01,1.394815e-03,2.811335e-07,1.395096e-03,2.953620e-03,2.718158e-04,4.620532e-03,9.948646e-01,7.867314e-04,6.027068e+00,2.174183e-01,1.140000e+01,4.500000e+00
7.847288e+02,3.892308e+02,-2.343991e+01,-9.391269e-04,6.187921e+01,2.540870e-03,9.953928e-01,1.278939e-03,3.183486e-07,1.279257e-03,2.540870e-03,2.784177e-04,4.098544e-03,9.953928e-01,7.870569e-04,6.173474e+00,2.226997e-01,1.140000e+01,4.500000e+00
7.847288e+02,3.984615e+02,-2.399580e+01,-9.613987e-04,6.334670e+01,2.966359e-03,9.951275e-01,1.119186e-03,2.709608e-07,1.119457e-03,2.966359e-03,2.850195e-04,4.370835e-03,9.951275e-01,7.867212e-04,6.319881e+00,2.279811e-01,1.140000e+01,4.500000e+00
7.847288e+02,4.076923e+02,-2.455168e+01,-9.836705e-04,6.481419e+01,2.939071e-03,9.950266e-01,1.247343e-03,2.719799e-07,1.247615e-03,2.939071e-03,2.916213e-04,4.478307e-03,9.950266e-01,7.867457e-04,6.466287e+00,2.332625e-01,1.140000e+01,4.500000e+00
7.847288e+02,4.169231e+02,-2.510757e+01,-1.005942e-03,6.628169e+01,3.129618e-03,9.951426e-01,9.409319e-04,2.562787e-07,9.411882e-04,3.129618e-03,2.982231e-04,4.369029e-03,9.951426e-01,7.865944e-04,6.612694e+00,2.385439e-01,1.140000e+01,4.500000e+00
7.847288e+02,4.261538e+02,-2.566346e+01,-1.028214e-03,6.774918e+01,3.421451e-03,9.946460e-01,1.145980e-03,2.367010e-07,1.146217e-03,3.421451e-03,3.048248e-04,4.872493e-03,9.946460e-01,7.863679e-04,6.759100e+00,2.438253e-01,1.140000e+01,4.500000e+00
7.847288e+02,4.353846e+02,-2.621935e+01,-1.050486e-03,6.921667e+01,3.381968e-03,9.949810e-01,8.504413e-04,2.383266e-07,8.506797e-04,3.381968e-03,3.114265e-04,4.544074e-03,9.949810e-01,7.863988e-04,6.905507e+00,2.491067e-01,1.140000e+01,4.500000e+00
7.847288e+02,4.446154e+02,-2.677523e+01,-1.072758e-03,7.068416e+01,3.924577e-03,9.942938e-01,9.954277e-04,2.103967e-07,9.956381e-04,3.924577e-03,3.180281e-04,5.238243e-03,9.942938e-01,7.859734e-04,7.051913e+00,2.543882e-01,1.140000e+01,4.500000e+00
7.847288e+02,4.538462e+02,-2.733112e+01,-1.095029e-03,7.215165e+01,3.693312e-03,9.947051e-01,8.152049e-04,2.193562e-07,8.154242e-04,3.693312e-03,3.246297e-04,4.833366e-03,9.947051e-01,7.861578e-04,7.198320e+00,2.596696e-01,1.140000e+01,4.500000e+00
7.847288e+02,4.630769e+02,-2.788701e+01,-1.117301e-03,7.361914e+01,4.405784e-03,9.939809e-01,8.275688e-04,1.905315e-07,8.277593e-04,4.405784e-03,3.312313e-04,5.564774e-03,9.939809e-01,7.855960e-04,7.344726e+00,2.649510e-01,1.140000e+01,4.500000e+00
7.847288e+02,4.723077e+02,-2.844289e+01,-1.139573e-03,7.508663e+01,4.046261e-03,9.943658e-01,8.018773e-04,2.014447e-07,8.020787e-04,4.046261e-03,3.378328e-04,5.186172e-03,9.943658e-01,7.858843e-04,7.491133e+00,2.702324e-01,1.140000e+01,4.500000e+00
7.847288e+02,4.815385e+02,-2.899878e+01,-1.161845e-03,7.655412e+01,4.841215e-03,9.937037e-01,6.696064e-04,1.750063e-07,6.697814e-04,4.841215e-03,3.444342e-04,5.855431e-03,9.937037e-01,7.852549e-04,7.637539e+00,2.755138e-01,1.140000e+01,4.500000e+00
7.847288e+02,4.907692e+02,-2.955467e+01,-1.184117e-03,7.802161e+01,4.427015e-03,9.940011e-01,7.861431e-04,1.859536e-07,7.863291e-04,4.427015e-03,3.510356e-04,5.564379e-03,9.940011e-01,7.855886e-04,7.783946e+00,2.807952e-01,1.140000e+01,4.500000e+00
7.847288e+02,5.000000e+02,-3.011056e+01,-1.206388e-03,7.948911e+01,5.221902e-03,9.934546e-01,5.383914e-04,1.624605e-07,5.385538e-04,5.221902e-03,3.576370e-04,6.118093e-03,9.934546e-01,7.849572e-04,7.930352e+00,2.860767e-01,1.140000e+01,4.500000e+00
7.848136e+02,1.400000e+02,-8.211583e+00,-3.289995e-04,2.154577e+01,4.638368e-02,9.167968e-01,3.606555e-02,1.190198e-06,3.606674e-02,4.638368e-02,9.695127e-05,8.254737e-02,9.167968e-01,7.527609e-04,2.162722e+00,7.801724e-02,1.140000e+01,4.500000e+00
7.848136e+02,1.492308e+02,-8.753006e+00,-3.506918e-04,2.296637e+01,3.018689e-02,9.479512e-01,2.109538e-02,1.127856e-06,2.109651e-02,3.018689e-02,1.033433e-04,5.138675e-02,9.479512e-01,7.654423e-04,2.305319e+00,8.316123e-02,1.140000e+01,4.500000e+00
7.848136e+02,1.584615e+02,-9.294430e+00,-3.723841e-04,2.438697e+01,2.452834e-02,9.635768e-01,1.112429e-02,7.661740e-07,1.112505e-02,2.452834e-02,1.097353e-04,3.576313e-02,9.635768e-01,7.697849e-04,2.447916e+00,8.830522e-02,1.140000e+01,4.500000e+00
7.848136e+02,1.676923e+02,-9.835853e+00,-3.940764e-04,2.580757e+01,2.858458e-02,9.552875e-01,1.536077e-02,5.621580e-07,1.536133e-02,2.858458e-02,1.161273e-04,4.406204e-02,9.552875e-01,7.665840e-04,2.590513e+00,9.344922e-02,1.140000e+01,4.500000e+00
7.848136e+02,1.769231e+02,-1.037728e+01,-4.157686e-04,2.722817e+01,3.478256e-02,9.409238e-01,2.353078e-02,1.063923e-06,2.353184e-02,3.478256e-02,1.225193e-04,5.843692e-02,9.409238e-01,7.617823e-04,2.733110e+00,9.859321e-02,1.140000e+01,4.500000e+00
7.848136e+02,1.861538e+02,-1.091870e+01,-4.374609e-04,2.864877e+01,6.581153e-02,9.145930e-01,1.885722e-02,9.072551e-07,1.885813e-02,6.581153e-02,1.289112e-04,8.479857e-02,9.145930e-01,7.373205e-04,2.875707e+00,1.037372e-01,1.140000e+01,4.500000e+00
7.848136e+02,1.953846e+02,-1.146012e+01,-4.591532e-04,3.006937e+01,1.046041e-01,8.902462e-01,4.442209e-03,8.548133e-07,4.443064e-03,1.046041e-01,1.353030e-04,1.091824e-01,8.902462e-01,7.066411e-04,3.018304e+00,1.088812e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.046154e+02,-1.200154e+01,-4.808455e-04,3.148997e+01,9.348566e-02,8.991920e-01,6.606163e-03,7.560481e-07,6.606919e-03,9.348566e-02,1.416948e-04,1.002343e-01,8.991920e-01,7.154592e-04,3.160901e+00,1.140252e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.138462e+02,-1.254297e+01,-5.025377e-04,3.291057e+01,6.211238e-02,9.180503e-01,1.909620e-02,7.884400e-07,1.909699e-02,6.211238e-02,1.480866e-04,8.135746e-02,9.180503e-01,7.403422e-04,3.303498e+00,1.191692e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.230769e+02,-1.308439e+01,-5.242300e-04,3.433117e+01,6.795681e-02,9.208719e-01,1.043470e-02,9.034314e-07,1.043560e-02,6.795681e-02,1.544783e-04,7.854689e-02,9.208719e-01,7.356574e-04,3.446095e+00,1.243132e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.323077e+02,-1.362581e+01,-5.459223e-04,3.575177e+01,6.435499e-02,9.347919e-01,1.142465e-04,4.903037e-07,1.147368e-04,6.435499e-02,1.608700e-04,6.463060e-02,9.347919e-01,7.383938e-04,3.588692e+00,1.294572e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.415385e+02,-1.416724e+01,-5.676146e-04,3.717237e+01,3.768674e-02,9.529054e-01,8.647551e-03,8.080366e-07,8.648359e-03,3.768674e-02,1.672617e-04,4.650236e-02,9.529054e-01,7.595080e-04,3.731289e+00,1.346012e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.507692e+02,-1.470866e+01,-5.893069e-04,3.859297e+01,3.613552e-02,9.559499e-01,7.153207e-03,6.899945e-07,7.153897e-03,3.613552e-02,1.736533e-04,4.346307e-02,9.559499e-01,7.607000e-04,3.873886e+00,1.397452e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.600000e+02,-1.525008e+01,-6.109991e-04,4.001357e+01,3.269014e-02,9.663286e-01,2.174987e-04,4.374203e-07,2.179361e-04,3.269014e-02,1.800449e-04,3.308812e-02,9.663286e-01,7.633307e-04,4.016483e+00,1.448892e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.692308e+02,-1.579151e+01,-6.326914e-04,4.143417e+01,1.811872e-02,9.757621e-01,5.343468e-03,8.020008e-07,5.344270e-03,1.811872e-02,1.864364e-04,2.364943e-02,9.757621e-01,7.748712e-04,4.159080e+00,1.500331e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.784615e+02,-1.633293e+01,-6.543837e-04,4.285477e+01,1.913292e-02,9.762076e-01,3.885001e-03,4.330692e-07,3.885434e-03,1.913292e-02,1.928279e-04,2.321118e-02,9.762076e-01,7.740374e-04,4.301677e+00,1.551771e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.876923e+02,-1.687435e+01,-6.760760e-04,4.427537e+01,1.451568e-02,9.838308e-01,8.752913e-04,5.454633e-07,8.758368e-04,1.451568e-02,1.992193e-04,1.559073e-02,9.838308e-01,7.776368e-04,4.444274e+00,1.603211e-01,1.140000e+01,4.500000e+00
7.848136e+02,2.969231e+02,-1.741578e+01,-6.977682e-04,4.569597e+01,8.715661e-03,9.864996e-01,4.001847e-03,6.197349e-07,4.002466e-03,8.715661e-03,2.056107e-04,1.292374e-02,9.864996e-01,7.822422e-04,4.586871e+00,1.654651e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.061538e+02,-1.795720e+01,-7.194605e-04,4.711657e+01,1.020066e-02,9.869862e-01,2.031732e-03,3.448141e-07,2.032077e-03,1.020066e-02,2.120021e-04,1.244474e-02,9.869862e-01,7.810352e-04,4.729468e+00,1.706091e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.153846e+02,-1.849862e+01,-7.411528e-04,4.853717e+01,5.778790e-03,9.918682e-01,1.567915e-03,5.930790e-07,1.568508e-03,5.778790e-03,2.183934e-04,7.565692e-03,9.918682e-01,7.845162e-04,4.872065e+00,1.757531e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.246154e+02,-1.904005e+01,-7.628451e-04,4.995777e+01,5.355827e-03,9.910068e-01,2.852146e-03,3.937877e-07,2.852540e-03,5.355827e-03,2.247847e-04,8.433152e-03,9.910068e-01,7.848599e-04,5.014662e+00,1.808971e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.338462e+02,-1.958147e+01,-7.845373e-04,5.137837e+01,5.047067e-03,9.928176e-01,1.349848e-03,4.051107e-07,1.350253e-03,5.047067e-03,2.311760e-04,6.628496e-03,9.928176e-01,7.850799e-04,5.157259e+00,1.860411e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.430769e+02,-2.012289e+01,-8.062296e-04,5.279897e+01,2.892966e-03,9.944686e-01,1.851214e-03,4.787739e-07,1.851693e-03,2.892966e-03,2.375672e-04,4.982227e-03,9.944686e-01,7.867872e-04,5.299856e+00,1.911851e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.523077e+02,-2.066431e+01,-8.279219e-04,5.421958e+01,3.985584e-03,9.933107e-01,1.917536e-03,3.001498e-07,1.917836e-03,3.985584e-03,2.439583e-04,6.147378e-03,9.933107e-01,7.859209e-04,5.442453e+00,1.963291e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.615385e+02,-2.120574e+01,-8.496142e-04,5.564018e+01,2.495944e-03,9.954409e-01,1.275682e-03,4.326615e-07,1.276114e-03,2.495944e-03,2.503494e-04,4.022408e-03,9.954409e-01,7.870897e-04,5.585050e+00,2.014731e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.707692e+02,-2.174716e+01,-8.713065e-04,5.706078e+01,2.859681e-03,9.946869e-01,1.666255e-03,3.223619e-07,1.666577e-03,2.859681e-03,2.567405e-04,4.782999e-03,9.946869e-01,7.868078e-04,5.727647e+00,2.066171e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.800000e+02,-2.228858e+01,-8.929987e-04,5.848138e+01,2.888403e-03,9.948997e-01,1.424839e-03,3.194517e-07,1.425158e-03,2.888403e-03,2.631316e-04,4.576693e-03,9.948997e-01,7.867809e-04,5.870244e+00,2.117611e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.892308e+02,-2.283001e+01,-9.146910e-04,5.990198e+01,2.254388e-03,9.957353e-01,1.222701e-03,3.527488e-07,1.223053e-03,2.254388e-03,2.695226e-04,3.746964e-03,9.957353e-01,7.872823e-04,6.012841e+00,2.169051e-01,1.140000e+01,4.500000e+00
7.848136e+02,3.984615e+02,-2.337143e+01,-9.363833e-04,6.132258e+01,3.214935e-03,9.946172e-01,1.381054e-03,2.548625e-07,1.381309e-03,3.214935e-03,2.759135e-04,4.872158e-03,9.946172e-01,7.865251e-04,6.155438e+00,2.220491e-01,1.140000e+01,4.500000e+00
7.848136e+02,4.076923e+02,-2.391285e+01,-9.580756e-04,6.274318e+01,2.415741e-03,9.956111e-01,1.185691e-03,3.199620e-07,1.186011e-03,2.415741e-03,2.823044e-04,3.884056e-03,9.956111e-01,7.871568e-04,6.298035e+00,2.271930e-01,1.140000e+01,4.500000e+00
7.848136e+02,4.169231e+02,-2.445428e+01,-9.797678e-04,6.416378e+01,3.182841e-03,9.949686e-01,1.061705e-03,2.530049e-07,1.061958e-03,3.182841e-03,2.886953e-04,4.533495e-03,9.949686e-01,7.865509e-04,6.440632e+00,2.323370e-01,1.140000e+01,4.500000e+00
7.848136e+02,4.261538e+02,-2.499570e+01,-1.001460e-03,6.558438e+01,3.134042e-03,9.948644e-01,1.214660e-03,2.560736e-07,1.214917e-03,3.134042e-03,2.950861e-04,4.644045e-03,9.948644e-01,7.865930e-04,6.583229e+00,2.374810e-01,1.140000e+01,4.500000e+00
7.848136e+02,4.353846e+02,-2.553712e+01,-1.023152e-03,6.700498e+01,3.056655e-03,9.952288e-01,9.276377e-04,2.596774e-07,9.278974e-04,3.056655e-03,3.014769e-04,4.286030e-03,9.952288e-01,7.866540e-04,6.725826e+00,2.426250e-01,1.140000e+01,4.500000e+00
7.848136e+02,4.446154e+02,-2.607855e+01,-1.044845e-03,6.842558e+01,3.844806e-03,9.943795e-01,9.894919e-04,2.127912e-07,9.897047e-04,3.844806e-03,3.078677e-04,5.142378e-03,9.943795e-01,7.860329e-04,6.868423e+00,2.477690e-01,1.140000e+01,4.500000e+00
7.848136e+02,4.538462e+02,-2.661997e+01,-1.066537e-03,6.984618e+01,3.293766e-03,9.949070e-01,1.012487e-03,2.416633e-07,1.012728e-03,3.293766e-03,3.142584e-04,4.620753e-03,9.949070e-01,7.864728e-04,7.011020e+00,2.529130e-01,1.140000e+01,4.500000e+00
7.848136e+02,4.630769e+02,-2.716139e+01,-1.088229e-03,7.126678e+01,4.141731e-03,9.943457e-01,7.265659e-04,1.996371e-07,7.267656e-04,4.141731e-03,3.206491e-04,5.189145e-03,9.943457e-01,7.858001e-04,7.153617e+00,2.580570e-01,1.140000e+01,4.500000e+00
7.848136e+02,4.723077e+02,-2.770281e+01,-1.109921e-03,7.268738e+01,3.977060e-03,9.942523e-01,9.844949e-04,2.083125e-07,9.847033e-04,3.977060e-03,3.270397e-04,5.288803e-03,9.942523e-01,7.859370e-04,7.296214e+00,2.632010e-01,1.140000e+01,4.500000e+00
7.848136e+02,4.815385e+02,-2.824424e+01,-1.131614e-03,7.410798e+01,4.160922e-03,9.943536e-01,6.995107e-04,1.970398e-07,6.997078e-04,4.160922e-03,3.334303e-04,5.194060e-03,9.943536e-01,7.857908e-04,7.438811e+00,2.683450e-01,1.140000e+01,4.500000e+00
7.848136e+02,4.907692e+02,-2.878566e+01,-1.153306e-03,7.552858e+01,4.716210e-03,9.937580e-01,7.402625e-04,1.797953e-07,7.404423e-04,4.716210e-03,3.398209e-04,5.796473e-03,9.937580e-01,7.853537e-04,7.581409e+00,2.734890e-01,1.140000e+01,4.500000e+00
7.848136e+02,5.000000e+02,-2.932708e+01,-1.174998e-03,7.694918e+01,4.338301e-03,9.940654e-01,8.104173e-04,1.895850e-07,8.106069e-04,4.338301e-03,3.462114e-04,5.495119e-03,9.940654e-01,7.856580e-04,7.724006e+00,2.786330e-01,1.140000e+01,4.500000e+00
7.848983e+02,1.400000e+02,-7.999111e+00,-3.204868e-04,2.087571e+01,8.996805e-02,8.901309e-01,1.918181e-02,9.949230e-07,1.918281e-02,8.996805e-02,9.393626e-05,1.092448e-01,8.901309e-01,7.182509e-04,2.106762e+00,7.599856e-02,1.140000e+01,4.500000e+00
7.848983e+02,1.492308e+02,-8.526525e+00,-3.416178e-04,2.225213e+01,6.368357e-02,9.166073e-01,1.896899e-02,1.117227e-06,1.897011e-02,6.368357e-02,1.001296e-04,8.275381e-02,9.166073e-01,7.390089e-04,2.245669e+00,8.100946e-02,1.140000e+01,4.500000e+00
7.848983e+02,1.584615e+02,-9.053939e+00,-3.627488e-04,2.362855e+01,3.120355e-02,9.562000e-01,1.183109e-02,8.531481e-07,1.183194e-02,3.120355e-02,1.063228e-04,4.314182e-02,9.562000e-01,7.645460e-04,2.384577e+00,8.602035e-02,1.140000e+01,4.500000e+00
7.848983e+02,1.676923e+02,-9.581353e+00,-3.838798e-04,2.500497e+01,2.291249e-02,9.636175e-01,1.269849e-02,5.009479e-07,1.269899e-02,2.291249e-02,1.125160e-04,3.572399e-02,9.636175e-01,7.710474e-04,2.523484e+00,9.103125e-02,1.140000e+01,4.500000e+00
7.848983e+02,1.769231e+02,-1.010877e+01,-4.050108e-04,2.638139e+01,2.948419e-02,9.495455e-01,2.020357e-02,8.530233e-07,2.020443e-02,2.948419e-02,1.187092e-04,4.980733e-02,9.495455e-01,7.659177e-04,2.662391e+00,9.604214e-02,1.140000e+01,4.500000e+00
7.848983e+02,1.861538e+02,-1.063618e+01,-4.261417e-04,2.775781e+01,4.456905e-02,9.295987e-01,2.507705e-02,1.070034e-06,2.507812e-02,4.456905e-02,1.249023e-04,6.977208e-02,9.295987e-01,7.540971e-04,2.801299e+00,1.010530e-01,1.140000e+01,4.500000e+00
7.848983e+02,1.953846e+02,-1.116359e+01,-4.472727e-04,2.913423e+01,7.345326e-02,9.066673e-01,1.914722e-02,8.698082e-07,1.914809e-02,7.345326e-02,1.310954e-04,9.273245e-02,9.066673e-01,7.313159e-04,2.940206e+00,1.060639e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.046154e+02,-1.169101e+01,-4.684037e-04,3.051065e+01,1.014822e-01,8.916134e-01,6.194449e-03,8.838997e-07,6.195333e-03,1.014822e-01,1.372885e-04,1.078148e-01,8.916134e-01,7.091345e-04,3.079113e+00,1.110748e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.138462e+02,-1.221842e+01,-4.895347e-04,3.188707e+01,9.737232e-02,8.997242e-01,2.190389e-03,7.471841e-07,2.191136e-03,9.737232e-02,1.434815e-04,9.970694e-02,8.997242e-01,7.123637e-04,3.218021e+00,1.160857e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.230769e+02,-1.274584e+01,-5.106657e-04,3.326349e+01,6.688810e-02,9.208961e-01,1.147861e-02,6.540241e-07,1.147927e-02,6.688810e-02,1.496745e-04,7.851704e-02,9.208961e-01,7.365089e-04,3.356928e+00,1.210966e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.323077e+02,-1.327325e+01,-5.317967e-04,3.463991e+01,5.187321e-02,9.317205e-01,1.565693e-02,9.267704e-07,1.565786e-02,5.187321e-02,1.558674e-04,6.768694e-02,9.317205e-01,7.483960e-04,3.495836e+00,1.261075e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.415385e+02,-1.380066e+01,-5.529277e-04,3.601633e+01,5.684346e-02,9.365247e-01,5.886742e-03,7.154920e-07,5.887458e-03,5.684346e-02,1.620603e-04,6.289297e-02,9.365247e-01,7.443718e-04,3.634743e+00,1.311184e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.507692e+02,-1.432808e+01,-5.740587e-04,3.739275e+01,4.821211e-02,9.509491e-01,8.724306e-05,4.470875e-07,8.769015e-05,4.821211e-02,1.682532e-04,4.846806e-02,9.509491e-01,7.511111e-04,3.773650e+00,1.361293e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.600000e+02,-1.485549e+01,-5.951897e-04,3.876917e+01,2.879823e-02,9.645535e-01,5.881038e-03,7.912152e-07,5.881829e-03,2.879823e-02,1.744460e-04,3.485450e-02,9.645535e-01,7.664750e-04,3.912558e+00,1.411402e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.692308e+02,-1.538291e+01,-6.163207e-04,4.014559e+01,2.470634e-02,9.673866e-01,7.136663e-03,7.012926e-07,7.137364e-03,2.470634e-02,1.806388e-04,3.202434e-02,9.673866e-01,7.697002e-04,4.051465e+00,1.461511e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.784615e+02,-1.591032e+01,-6.374517e-04,4.152201e+01,2.526945e-02,9.725078e-01,1.453227e-03,3.769829e-07,1.453604e-03,2.526945e-02,1.868316e-04,2.690989e-02,9.725078e-01,7.691785e-04,4.190372e+00,1.511620e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.876923e+02,-1.643773e+01,-6.585827e-04,4.289843e+01,1.589353e-02,9.816301e-01,1.699144e-03,6.533512e-07,1.699797e-03,1.589353e-02,1.930243e-04,1.778635e-02,9.816301e-01,7.765700e-04,4.329280e+00,1.561729e-01,1.140000e+01,4.500000e+00
7.848983e+02,2.969231e+02,-1.696515e+01,-6.797137e-04,4.427485e+01,1.092713e-02,9.836368e-01,4.654930e-03,6.377889e-07,4.655567e-03,1.092713e-02,1.992170e-04,1.578192e-02,9.836368e-01,7.805120e-04,4.468187e+00,1.611838e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.061538e+02,-1.749256e+01,-7.008447e-04,4.565127e+01,1.223703e-02,9.845335e-01,2.449705e-03,3.490644e-07,2.450054e-03,1.223703e-02,2.054096e-04,1.489250e-02,9.845335e-01,7.794400e-04,4.607094e+00,1.661947e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.153846e+02,-1.801998e+01,-7.219757e-04,4.702769e+01,8.301589e-03,9.898063e-01,1.109013e-03,5.474453e-07,1.109560e-03,8.301589e-03,2.116022e-04,9.622752e-03,9.898063e-01,7.825241e-04,4.746002e+00,1.712056e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.246154e+02,-1.854739e+01,-7.431067e-04,4.840411e+01,5.206516e-03,9.911469e-01,2.861098e-03,5.518751e-07,2.861649e-03,5.206516e-03,2.177948e-04,8.285961e-03,9.911469e-01,7.849837e-04,4.884909e+00,1.762165e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.338462e+02,-1.907480e+01,-7.642377e-04,4.978053e+01,6.301445e-03,9.905467e-01,2.367457e-03,3.259610e-07,2.367783e-03,6.301445e-03,2.239873e-04,8.893215e-03,9.905467e-01,7.841057e-04,5.023817e+00,1.812273e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.430769e+02,-1.960222e+01,-7.853687e-04,5.115695e+01,4.463625e-03,9.935259e-01,1.224477e-03,4.662687e-07,1.224943e-03,4.463625e-03,2.301798e-04,5.918748e-03,9.935259e-01,7.855396e-04,5.162724e+00,1.862382e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.523077e+02,-2.012963e+01,-8.064997e-04,5.253337e+01,2.952472e-03,9.943172e-01,1.943136e-03,4.650542e-07,1.943601e-03,2.952472e-03,2.363722e-04,5.132445e-03,9.943172e-01,7.867413e-04,5.301631e+00,1.912491e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.615385e+02,-2.065705e+01,-8.276307e-04,5.390979e+01,3.935282e-03,9.933000e-01,1.978465e-03,3.004520e-07,1.978765e-03,3.935282e-03,2.425646e-04,6.156612e-03,9.933000e-01,7.859617e-04,5.440539e+00,1.962600e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.707692e+02,-2.118446e+01,-8.487617e-04,5.528621e+01,2.863579e-03,9.950400e-01,1.309174e-03,4.004900e-07,1.309575e-03,2.863579e-03,2.487570e-04,4.421911e-03,9.950400e-01,7.867990e-04,5.579446e+00,2.012709e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.800000e+02,-2.171187e+01,-8.698927e-04,5.666263e+01,2.322302e-03,9.954216e-01,1.468522e-03,3.870276e-07,1.468909e-03,2.322302e-03,2.549493e-04,4.046160e-03,9.954216e-01,7.872304e-04,5.718353e+00,2.062818e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.892308e+02,-2.223929e+01,-8.910237e-04,5.803905e+01,3.230294e-03,9.943827e-01,1.600175e-03,2.735325e-07,1.600449e-03,3.230294e-03,2.611416e-04,5.091885e-03,9.943827e-01,7.865133e-04,5.857261e+00,2.112927e-01,1.140000e+01,4.500000e+00
7.848983e+02,3.984615e+02,-2.276670e+01,-9.121547e-04,5.941547e+01,2.454255e-03,9.954665e-01,1.291760e-03,3.447552e-07,1.292104e-03,2.454255e-03,2.673339e-04,4.013694e-03,9.954665e-01,7.871236e-04,5.996168e+00,2.163036e-01,1.140000e+01,4.500000e+00
