# distance_um=4.0
# waist_um=1.0
# t_gate_us=4.5
# delta_start_mhz=-40.0
# delta_end_mhz=40.0
# wl_min=781.0
# wl_max=786.0
# n_wl=60
# power_min_uw=140.0
# power_max_uw=500.0
# n_power=40
# wl,power_uw,delta_A_mhz,delta_B_mhz,scatter_A_hz,P_gg,P_gr,P_rg,P_rr,pinning_leak,crosstalk,scatter_penalty,total_cost,P_target,other_residual,delta_A_over_Omega,delta_A_over_V
7.836271e+02,1.861538e+02,-1.617097e+01,-2.047919e-13,4.950075e+01,6.815078e-04,9.983730e-01,1.568386e-04,2.531584e-08,1.568639e-04,6.815078e-04,2.227286e-04,1.061100e-03,9.983730e-01,7.886044e-04,4.259022e+00,7.578525e-02
7.836271e+02,1.953846e+02,-1.697284e+01,-2.149469e-13,5.195533e+01,7.880965e-04,9.982972e-01,1.261309e-04,2.723181e-08,1.261582e-04,7.880965e-04,2.337717e-04,1.148026e-03,9.982972e-01,7.885190e-04,4.470213e+00,7.954320e-02
7.836271e+02,2.046154e+02,-1.777471e+01,-2.251018e-13,5.440991e+01,1.398222e-03,9.977749e-01,3.876441e-05,2.547253e-08,3.878989e-05,1.398222e-03,2.448146e-04,1.681827e-03,9.977749e-01,7.880459e-04,4.681404e+00,8.330114e-02
7.836271e+02,2.138462e+02,-1.857657e+01,-2.352568e-13,5.686450e+01,4.245965e-04,9.987843e-01,2.252245e-06,2.812330e-08,2.280369e-06,4.245965e-04,2.558575e-04,6.827344e-04,9.987843e-01,7.888134e-04,4.892595e+00,8.705909e-02
7.836271e+02,2.230769e+02,-1.937844e+01,-2.454118e-13,5.931908e+01,7.017940e-04,9.984664e-01,4.322439e-05,2.659348e-08,4.325098e-05,7.017940e-04,2.669002e-04,1.011945e-03,9.984664e-01,7.885838e-04,5.103787e+00,9.081704e-02
7.836271e+02,2.323077e+02,-2.018031e+01,-2.555667e-13,6.177366e+01,1.398288e-03,9.976555e-01,1.581466e-04,2.829981e-08,1.581749e-04,1.398288e-03,2.779428e-04,1.834406e-03,9.976555e-01,7.880241e-04,5.314978e+00,9.457498e-02
7.836271e+02,2.415385e+02,-2.098217e+01,-2.657217e-13,6.422824e+01,1.203134e-03,9.978056e-01,2.030155e-04,2.772486e-08,2.030433e-04,1.203134e-03,2.889853e-04,1.695162e-03,9.978056e-01,7.881830e-04,5.526169e+00,9.833293e-02
7.836271e+02,2.507692e+02,-2.178404e+01,-2.758767e-13,6.668283e+01,6.349802e-04,9.985179e-01,5.846588e-05,2.645108e-08,5.849233e-05,6.349802e-04,3.000277e-04,9.935002e-04,9.985179e-01,7.886506e-04,5.737360e+00,1.020909e-01
7.836271e+02,2.600000e+02,-2.258591e+01,-2.860317e-13,6.913741e+01,4.205416e-04,9.987440e-01,4.664719e-05,2.835917e-08,4.667554e-05,4.205416e-04,3.110699e-04,7.782871e-04,9.987440e-01,7.888120e-04,5.948551e+00,1.058488e-01
7.836271e+02,2.692308e+02,-2.338777e+01,-2.961866e-13,7.159199e+01,5.847338e-04,9.983910e-01,2.356220e-04,2.619947e-08,2.356482e-04,5.847338e-04,3.221121e-04,1.142494e-03,9.983910e-01,7.886619e-04,6.159742e+00,1.096068e-01
7.836271e+02,2.784615e+02,-2.418964e+01,-3.063416e-13,7.404657e+01,6.362015e-04,9.984831e-01,9.201249e-05,2.723919e-08,9.203973e-05,6.362015e-04,3.331541e-04,1.061395e-03,9.984831e-01,7.886499e-04,6.370934e+00,1.133647e-01
7.836271e+02,2.876923e+02,-2.499151e+01,-3.164966e-13,7.650116e+01,7.500226e-04,9.983683e-01,9.306209e-05,2.605937e-08,9.308815e-05,7.500226e-04,3.441960e-04,1.187307e-03,9.983683e-01,7.885403e-04,6.582125e+00,1.171227e-01
7.836271e+02,2.969231e+02,-2.579337e+01,-3.266515e-13,7.895574e+01,7.948305e-04,9.982143e-01,2.023714e-04,2.601672e-08,2.023974e-04,7.948305e-04,3.552377e-04,1.352466e-03,9.982143e-01,7.885115e-04,6.793316e+00,1.208806e-01
7.836271e+02,3.061538e+02,-2.659524e+01,-3.368065e-13,8.141032e+01,6.404094e-04,9.985203e-01,5.062108e-05,2.581203e-08,5.064690e-05,6.404094e-04,3.662793e-04,1.057336e-03,9.985203e-01,7.886384e-04,7.004507e+00,1.246386e-01
7.836271e+02,3.153846e+02,-2.739710e+01,-3.469615e-13,8.386490e+01,6.664480e-04,9.983127e-01,2.321783e-04,2.424488e-08,2.322026e-04,6.664480e-04,3.773209e-04,1.275971e-03,9.983127e-01,7.886124e-04,7.215698e+00,1.283965e-01
7.836271e+02,3.246154e+02,-2.819897e+01,-3.571164e-13,8.631949e+01,5.085990e-04,9.986135e-01,8.909953e-05,2.554684e-08,8.912508e-05,5.085990e-04,3.883623e-04,9.860864e-04,9.986135e-01,7.887380e-04,7.426890e+00,1.321544e-01
7.836271e+02,3.338462e+02,-2.900084e+01,-3.672714e-13,8.877407e+01,7.401293e-04,9.983226e-01,1.487186e-04,2.249893e-08,1.487411e-04,7.401293e-04,3.994035e-04,1.288274e-03,9.983226e-01,7.885755e-04,7.638081e+00,1.359124e-01
7.836271e+02,3.430769e+02,-2.980270e+01,-3.774264e-13,9.122865e+01,1.013080e-03,9.979902e-01,2.083867e-04,2.450187e-08,2.084112e-04,1.013080e-03,4.104447e-04,1.631936e-03,9.979902e-01,7.883163e-04,7.849272e+00,1.396703e-01
7.836271e+02,3.523077e+02,-3.060457e+01,-3.875813e-13,9.368323e+01,9.097800e-04,9.982234e-01,7.834815e-05,2.161402e-08,7.836976e-05,9.097800e-04,4.214857e-04,1.409636e-03,9.982234e-01,7.884507e-04,8.060463e+00,1.434283e-01
7.836271e+02,3.615385e+02,-3.140644e+01,-3.977363e-13,9.613782e+01,9.125127e-04,9.980666e-01,2.324545e-04,2.141234e-08,2.324759e-04,9.125127e-04,4.325266e-04,1.577515e-03,9.980666e-01,7.884312e-04,8.271654e+00,1.471862e-01
7.836271e+02,3.707692e+02,-3.220830e+01,-4.078913e-13,9.859240e+01,7.262932e-04,9.982404e-01,2.447701e-04,2.128939e-08,2.447914e-04,7.262932e-04,4.435674e-04,1.414652e-03,9.982404e-01,7.885318e-04,8.482845e+00,1.509442e-01
7.836271e+02,3.800000e+02,-3.301017e+01,-4.180463e-13,1.010470e+02,7.424206e-04,9.983559e-01,1.130578e-04,1.985977e-08,1.130777e-04,7.424206e-04,4.546081e-04,1.310106e-03,9.983559e-01,7.885612e-04,8.694037e+00,1.547021e-01
7.836271e+02,3.892308e+02,-3.381204e+01,-4.282012e-13,1.035016e+02,7.287368e-04,9.983507e-01,1.319047e-04,1.920437e-08,1.319239e-04,7.287368e-04,4.656486e-04,1.326309e-03,9.983507e-01,7.886201e-04,8.905228e+00,1.584601e-01
7.836271e+02,3.984615e+02,-3.461390e+01,-4.383562e-13,1.059561e+02,8.987335e-04,9.980954e-01,2.173625e-04,1.714150e-08,2.173797e-04,8.987335e-04,4.766890e-04,1.592802e-03,9.980954e-01,7.884629e-04,9.116419e+00,1.622180e-01
7.836271e+02,4.076923e+02,-3.541577e+01,-4.485112e-13,1.084107e+02,1.385219e-03,9.976245e-01,2.022942e-04,1.801091e-08,2.023122e-04,1.385219e-03,4.877293e-04,2.075261e-03,9.976245e-01,7.880136e-04,9.327610e+00,1.659760e-01
7.836271e+02,4.169231e+02,-3.621764e+01,-4.586661e-13,1.108653e+02,9.215378e-04,9.980811e-01,2.089990e-04,1.626151e-08,2.090152e-04,9.215378e-04,4.987695e-04,1.629323e-03,9.980811e-01,7.883391e-04,9.538801e+00,1.697339e-01
7.836271e+02,4.261538e+02,-3.701950e+01,-4.688211e-13,1.133199e+02,8.016473e-04,9.982408e-01,1.690691e-04,1.624630e-08,1.690853e-04,8.016473e-04,5.098095e-04,1.480542e-03,9.982408e-01,7.884343e-04,9.749992e+00,1.734919e-01
7.836271e+02,4.353846e+02,-3.782137e+01,-4.789761e-13,1.157745e+02,4.475724e-04,9.987082e-01,5.550776e-05,1.496720e-08,5.552273e-05,4.475724e-04,5.208495e-04,1.023945e-03,9.987082e-01,7.887417e-04,9.961184e+00,1.772498e-01
7.836271e+02,4.446154e+02,-3.862324e+01,-4.891310e-13,1.182291e+02,3.499738e-04,9.987836e-01,7.754205e-05,1.380327e-08,7.755586e-05,3.499738e-04,5.318893e-04,9.594189e-04,9.987836e-01,7.888617e-04,1.017237e+01,1.810077e-01
7.836271e+02,4.538462e+02,-3.942510e+01,-4.992860e-13,1.206836e+02,2.407387e-04,9.989491e-01,2.116795e-05,1.345303e-08,2.118140e-05,2.407387e-04,5.429290e-04,8.048491e-04,9.989491e-01,7.889868e-04,1.038357e+01,1.847657e-01
7.836271e+02,4.630769e+02,-4.022697e+01,-5.094410e-13,1.231382e+02,3.342276e-04,9.988437e-01,3.310223e-05,1.178033e-08,3.311401e-05,3.342276e-04,5.539685e-04,9.213101e-04,9.988437e-01,7.889467e-04,1.059476e+01,1.885236e-01
7.836271e+02,4.723077e+02,-4.102883e+01,-5.195960e-13,1.255928e+02,3.392972e-04,9.988530e-01,1.876031e-05,1.182525e-08,1.877213e-05,3.392972e-04,5.650080e-04,9.230773e-04,9.988530e-01,7.889674e-04,1.080595e+01,1.922816e-01
7.836271e+02,4.815385e+02,-4.183070e+01,-5.297509e-13,1.280474e+02,5.032181e-04,9.986865e-01,2.144660e-05,1.037595e-08,2.145698e-05,5.032181e-04,5.760473e-04,1.100722e-03,9.986865e-01,7.888557e-04,1.101714e+01,1.960395e-01
7.836271e+02,4.907692e+02,-4.263257e+01,-5.399059e-13,1.305020e+02,5.517743e-04,9.986421e-01,1.732823e-05,1.011347e-08,1.733834e-05,5.517743e-04,5.870865e-04,1.156199e-03,9.986421e-01,7.888291e-04,1.122833e+01,1.997975e-01
7.836271e+02,5.000000e+02,-4.343443e+01,-5.500609e-13,1.329566e+02,7.039791e-04,9.984863e-01,2.098302e-05,9.366359e-09,2.099239e-05,7.039791e-04,5.981255e-04,1.323097e-03,9.984863e-01,7.887160e-04,1.143952e+01,2.035554e-01
7.837119e+02,1.400000e+02,-1.179757e+01,-1.494063e-13,3.553448e+01,1.629193e-03,9.970239e-01,5.590174e-04,2.546603e-08,5.590429e-04,1.629193e-03,1.598924e-04,2.348128e-03,9.970239e-01,7.878477e-04,3.107178e+00,5.528928e-02
7.837119e+02,1.492308e+02,-1.257543e+01,-1.592573e-13,3.787741e+01,2.555073e-04,9.984528e-01,5.027738e-04,2.395532e-08,5.027978e-04,2.555073e-04,1.704338e-04,9.287389e-04,9.984528e-01,7.889278e-04,3.312047e+00,5.893473e-02
7.837119e+02,1.584615e+02,-1.335329e+01,-1.691083e-13,4.022035e+01,1.358731e-03,9.974928e-01,3.603631e-04,2.628422e-08,3.603894e-04,1.358731e-03,1.809752e-04,1.900095e-03,9.974928e-01,7.880620e-04,3.516916e+00,6.258017e-02
7.837119e+02,1.676923e+02,-1.413115e+01,-1.789592e-13,4.256328e+01,1.115553e-03,9.978483e-01,2.478856e-04,2.546607e-08,2.479110e-04,1.115553e-03,1.915164e-04,1.554981e-03,9.978483e-01,7.882496e-04,3.721785e+00,6.622562e-02
7.837119e+02,1.769231e+02,-1.490901e+01,-1.888102e-13,4.490621e+01,5.779917e-04,9.983797e-01,2.536382e-04,2.623659e-08,2.536644e-04,5.779917e-04,2.020575e-04,1.033714e-03,9.983797e-01,7.886772e-04,3.926653e+00,6.987107e-02
7.837119e+02,1.861538e+02,-1.568687e+01,-1.986612e-13,4.724914e+01,1.439503e-03,9.975639e-01,2.086009e-04,2.699168e-08,2.086278e-04,1.439503e-03,2.125985e-04,1.860730e-03,9.975639e-01,7.879938e-04,4.131522e+00,7.351652e-02
7.837119e+02,1.953846e+02,-1.646474e+01,-2.085121e-13,4.959208e+01,5.122841e-04,9.984206e-01,2.784036e-04,2.630232e-08,2.784299e-04,5.122841e-04,2.231394e-04,1.013853e-03,9.984206e-01,7.887257e-04,4.336391e+00,7.716196e-02
7.837119e+02,2.046154e+02,-1.724260e+01,-2.183631e-13,5.193501e+01,1.277531e-03,9.976815e-01,2.528048e-04,2.791680e-08,2.528327e-04,1.277531e-03,2.336802e-04,1.764044e-03,9.976815e-01,7.881183e-04,4.541260e+00,8.080741e-02
7.837119e+02,2.138462e+02,-1.802046e+01,-2.282141e-13,5.427794e+01,9.086223e-04,9.980736e-01,2.293513e-04,2.606319e-08,2.293774e-04,9.086223e-04,2.442209e-04,1.382221e-03,9.980736e-01,7.884181e-04,4.746129e+00,8.445286e-02
7.837119e+02,2.230769e+02,-1.879832e+01,-2.380650e-13,5.662087e+01,5.976304e-04,9.984807e-01,1.329611e-04,2.786106e-08,1.329890e-04,5.976304e-04,2.547615e-04,9.853809e-04,9.984807e-01,7.886688e-04,4.950998e+00,8.809830e-02
7.837119e+02,2.323077e+02,-1.957618e+01,-2.479160e-13,5.896381e+01,1.362010e-03,9.978339e-01,1.597795e-05,2.599723e-08,1.600394e-05,1.362010e-03,2.653019e-04,1.643316e-03,9.978339e-01,7.880759e-04,5.155867e+00,9.174375e-02
7.837119e+02,2.415385e+02,-2.035404e+01,-2.577670e-13,6.130674e+01,5.876236e-04,9.985415e-01,8.218823e-05,2.894075e-08,8.221717e-05,5.876236e-04,2.758423e-04,9.456831e-04,9.985415e-01,7.886774e-04,5.360736e+00,9.538920e-02
7.837119e+02,2.507692e+02,-2.113190e+01,-2.676179e-13,6.364967e+01,6.208941e-04,9.983690e-01,2.214789e-04,2.661901e-08,2.215055e-04,6.208941e-04,2.863825e-04,1.128782e-03,9.983690e-01,7.886336e-04,5.565604e+00,9.903465e-02
7.837119e+02,2.600000e+02,-2.190977e+01,-2.774689e-13,6.599261e+01,1.244447e-03,9.978320e-01,1.353542e-04,2.790839e-08,1.353821e-04,1.244447e-03,2.969226e-04,1.676752e-03,9.978320e-01,7.881590e-04,5.770473e+00,1.026801e-01
7.837119e+02,2.692308e+02,-2.268763e+01,-2.873199e-13,6.833554e+01,1.120288e-03,9.980658e-01,2.563939e-05,2.664571e-08,2.566604e-05,1.120288e-03,3.074626e-04,1.453416e-03,9.980658e-01,7.882683e-04,5.975342e+00,1.063255e-01
7.837119e+02,2.784615e+02,-2.346549e+01,-2.971708e-13,7.067847e+01,7.628134e-04,9.982274e-01,2.212387e-04,2.804159e-08,2.212667e-04,7.628134e-04,3.180025e-04,1.302083e-03,9.982274e-01,7.885246e-04,6.180211e+00,1.099710e-01
7.837119e+02,2.876923e+02,-2.424335e+01,-3.070218e-13,7.302140e+01,4.953594e-04,9.986068e-01,1.090335e-04,2.605782e-08,1.090596e-04,4.953594e-04,3.285423e-04,9.329613e-04,9.986068e-01,7.887603e-04,6.385080e+00,1.136164e-01
7.837119e+02,2.969231e+02,-2.502121e+01,-3.168728e-13,7.536434e+01,5.433836e-04,9.985790e-01,8.892782e-05,2.678725e-08,8.895461e-05,5.433836e-04,3.390820e-04,9.714202e-04,9.985790e-01,7.887067e-04,6.589949e+00,1.172619e-01
7.837119e+02,3.061538e+02,-2.579907e+01,-3.267237e-13,7.770727e+01,7.530199e-04,9.982520e-01,2.063974e-04,2.587030e-08,2.064233e-04,7.530199e-04,3.496216e-04,1.309065e-03,9.982520e-01,7.885441e-04,6.794818e+00,1.209073e-01
7.837119e+02,3.153846e+02,-2.657693e+01,-3.365747e-13,8.005020e+01,7.758252e-04,9.983804e-01,5.525269e-05,2.537781e-08,5.527807e-05,7.758252e-04,3.601610e-04,1.191264e-03,9.983804e-01,7.885297e-04,6.999687e+00,1.245528e-01
7.837119e+02,3.246154e+02,-2.735480e+01,-3.464257e-13,8.239314e+01,9.277200e-04,9.980786e-01,2.052046e-04,2.524814e-08,2.052298e-04,9.277200e-04,3.707004e-04,1.503650e-03,9.980786e-01,7.884085e-04,7.204555e+00,1.281982e-01
7.837119e+02,3.338462e+02,-2.813266e+01,-3.562766e-13,8.473607e+01,8.225438e-04,9.982957e-01,9.320044e-05,2.415517e-08,9.322460e-05,8.225438e-04,3.812396e-04,1.297008e-03,9.982957e-01,7.884826e-04,7.409424e+00,1.318437e-01
7.837119e+02,3.430769e+02,-2.891052e+01,-3.661276e-13,8.707900e+01,7.492394e-04,9.983129e-01,1.492999e-04,2.406237e-08,1.493239e-04,7.492394e-04,3.917787e-04,1.290342e-03,9.983129e-01,7.885714e-04,7.614293e+00,1.354891e-01
7.837119e+02,3.523077e+02,-2.968838e+01,-3.759786e-13,8.942193e+01,7.712207e-04,9.982122e-01,2.280742e-04,2.269689e-08,2.280969e-04,7.712207e-04,4.023177e-04,1.401635e-03,9.982122e-01,7.885048e-04,7.819162e+00,1.391346e-01
7.837119e+02,3.615385e+02,-3.046624e+01,-3.858295e-13,9.176487e+01,4.774068e-04,9.986839e-01,4.989746e-05,2.330803e-08,4.992077e-05,4.774068e-04,4.128566e-04,9.401842e-04,9.986839e-01,7.887829e-04,8.024031e+00,1.427800e-01
7.837119e+02,3.707692e+02,-3.124410e+01,-3.956805e-13,9.410780e+01,7.560519e-04,9.982802e-01,1.751500e-04,2.051289e-08,1.751706e-04,7.560519e-04,4.233954e-04,1.354618e-03,9.982802e-01,7.885687e-04,8.228900e+00,1.464255e-01
7.837119e+02,3.800000e+02,-3.202197e+01,-4.055315e-13,9.645073e+01,1.047169e-03,9.979171e-01,2.474101e-04,2.206831e-08,2.474322e-04,1.047169e-03,4.339341e-04,1.728535e-03,9.979171e-01,7.882823e-04,8.433769e+00,1.500709e-01
7.837119e+02,3.892308e+02,-3.279983e+01,-4.153824e-13,9.879366e+01,8.783356e-04,9.982041e-01,1.291526e-04,1.997342e-08,1.291726e-04,8.783356e-04,4.444727e-04,1.451981e-03,9.982041e-01,7.884354e-04,8.638638e+00,1.537164e-01
7.837119e+02,3.984615e+02,-3.357769e+01,-4.252334e-13,1.011366e+02,6.449483e-04,9.984621e-01,1.042188e-04,1.946804e-08,1.042382e-04,6.449483e-04,4.550111e-04,1.204198e-03,9.984621e-01,7.886781e-04,8.843506e+00,1.573618e-01
7.837119e+02,4.076923e+02,-3.435555e+01,-4.350844e-13,1.034795e+02,7.616557e-04,9.982560e-01,1.937828e-04,1.765130e-08,1.938004e-04,7.616557e-04,4.655495e-04,1.421006e-03,9.982560e-01,7.885862e-04,9.048375e+00,1.610072e-01
7.837119e+02,4.169231e+02,-3.513341e+01,-4.449353e-13,1.058225e+02,1.229410e-03,9.977556e-01,2.268474e-04,1.776740e-08,2.268652e-04,1.229410e-03,4.760877e-04,1.932363e-03,9.977556e-01,7.881604e-04,9.253244e+00,1.646527e-01
7.837119e+02,4.261538e+02,-3.591127e+01,-4.547863e-13,1.081654e+02,1.280055e-03,9.977486e-01,1.832458e-04,1.697138e-08,1.832628e-04,1.280055e-03,4.866258e-04,1.949944e-03,9.977486e-01,7.880655e-04,9.458113e+00,1.682981e-01
7.837119e+02,4.353846e+02,-3.668913e+01,-4.646373e-13,1.105083e+02,7.578537e-04,9.982898e-01,1.638743e-04,1.616290e-08,1.638905e-04,7.578537e-04,4.971639e-04,1.418908e-03,9.982898e-01,7.884635e-04,9.662982e+00,1.719436e-01
7.837119e+02,4.446154e+02,-3.746700e+01,-4.744882e-13,1.128513e+02,5.969566e-04,9.984700e-01,1.443836e-04,1.574127e-08,1.443994e-04,5.969566e-04,5.077018e-04,1.249058e-03,9.984700e-01,7.886104e-04,9.867851e+00,1.755890e-01
7.837119e+02,4.538462e+02,-3.824486e+01,-4.843392e-13,1.151942e+02,4.138213e-04,9.987416e-01,5.579884e-05,1.407802e-08,5.581292e-05,4.138213e-04,5.182395e-04,9.878738e-04,9.987416e-01,7.887899e-04,1.007272e+01,1.792345e-01
7.837119e+02,4.630769e+02,-3.902272e+01,-4.941902e-13,1.175371e+02,2.466108e-04,9.989367e-01,2.776075e-05,1.396494e-08,2.777471e-05,2.466108e-04,5.287772e-04,8.031627e-04,9.989367e-01,7.889631e-04,1.027759e+01,1.828799e-01
7.837119e+02,4.723077e+02,-3.980058e+01,-5.040411e-13,1.198801e+02,3.152056e-04,9.988464e-01,4.942002e-05,1.223752e-08,4.943226e-05,3.152056e-04,5.393148e-04,9.039526e-04,9.988464e-01,7.889452e-04,1.048246e+01,1.865254e-01
7.837119e+02,4.815385e+02,-4.057844e+01,-5.138921e-13,1.222230e+02,2.922351e-04,9.989032e-01,1.551725e-05,1.228701e-08,1.552953e-05,2.922351e-04,5.498522e-04,8.576169e-04,9.989032e-01,7.889914e-04,1.068733e+01,1.901708e-01
7.837119e+02,4.907692e+02,-4.135630e+01,-5.237431e-13,1.245659e+02,4.433826e-04,9.987514e-01,1.632007e-05,1.069427e-08,1.633077e-05,4.433826e-04,5.603896e-04,1.020103e-03,9.987514e-01,7.888933e-04,1.089220e+01,1.938163e-01
7.837119e+02,5.000000e+02,-4.213417e+01,-5.335940e-13,1.269089e+02,4.877419e-04,9.986916e-01,3.177071e-05,1.079258e-08,3.178150e-05,4.877419e-04,5.709268e-04,1.090450e-03,9.986916e-01,7.888732e-04,1.109706e+01,1.974617e-01
7.837966e+02,1.400000e+02,-1.144981e+01,-1.450022e-13,3.396306e+01,1.653250e-03,9.975321e-01,2.679958e-05,2.269504e-08,2.682227e-05,1.653250e-03,1.528221e-04,1.832895e-03,9.975321e-01,7.878384e-04,3.015587e+00,5.365950e-02
7.837966e+02,1.492308e+02,-1.220474e+01,-1.545628e-13,3.620238e+01,5.081971e-04,9.986811e-01,2.198572e-05,2.331486e-08,2.200904e-05,5.081971e-04,1.628974e-04,6.931036e-04,9.986811e-01,7.887408e-04,3.214416e+00,5.719749e-02
7.837966e+02,1.584615e+02,-1.295967e+01,-1.641234e-13,3.844170e+01,4.461193e-04,9.987194e-01,4.561811e-05,2.536957e-08,4.564347e-05,4.461193e-04,1.729727e-04,6.647355e-04,9.987194e-01,7.887927e-04,3.413246e+00,6.073548e-02
7.837966e+02,1.676923e+02,-1.371460e+01,-1.736840e-13,4.068103e+01,1.637520e-03,9.975076e-01,6.697714e-05,2.357897e-08,6.700072e-05,1.637520e-03,1.830479e-04,1.887568e-03,9.975076e-01,7.878545e-04,3.612076e+00,6.427347e-02
7.837966e+02,1.769231e+02,-1.446953e+01,-1.832446e-13,4.292035e+01,8.029363e-04,9.983267e-01,8.179054e-05,2.517669e-08,8.181571e-05,8.029363e-04,1.931229e-04,1.077875e-03,9.983267e-01,7.885088e-04,3.810906e+00,6.781145e-02
7.837966e+02,1.861538e+02,-1.522447e+01,-1.928052e-13,4.515967e+01,5.575757e-04,9.986277e-01,2.598822e-05,2.632993e-08,2.601455e-05,5.575757e-04,2.031979e-04,7.867881e-04,9.986277e-01,7.887068e-04,4.009736e+00,7.134944e-02
7.837966e+02,1.953846e+02,-1.597940e+01,-2.023657e-13,4.739899e+01,1.486920e-03,9.977133e-01,1.182111e-05,2.473434e-08,1.184585e-05,1.486920e-03,2.132727e-04,1.712039e-03,9.977133e-01,7.879731e-04,4.208566e+00,7.488743e-02
7.837966e+02,2.046154e+02,-1.673433e+01,-2.119263e-13,4.963832e+01,2.901554e-04,9.989076e-01,1.331941e-05,2.725925e-08,1.334667e-05,2.901554e-04,2.233475e-04,5.268496e-04,9.989076e-01,7.889137e-04,4.407396e+00,7.842542e-02
7.837966e+02,2.138462e+02,-1.748926e+01,-2.214869e-13,5.187764e+01,1.482116e-03,9.976426e-01,8.724564e-05,2.752945e-08,8.727317e-05,1.482116e-03,2.334221e-04,1.802811e-03,9.976426e-01,7.879688e-04,4.606226e+00,8.196341e-02
7.837966e+02,2.230769e+02,-1.824419e+01,-2.310475e-13,5.411696e+01,3.688728e-04,9.986224e-01,2.198869e-04,2.637107e-08,2.199132e-04,3.688728e-04,2.434967e-04,8.322827e-04,9.986224e-01,7.888364e-04,4.805055e+00,8.550140e-02
7.837966e+02,2.323077e+02,-1.899913e+01,-2.406081e-13,5.635629e+01,1.495227e-03,9.975018e-01,2.149601e-04,2.856036e-08,2.149887e-04,1.495227e-03,2.535711e-04,1.963787e-03,9.975018e-01,7.879499e-04,5.003885e+00,8.903939e-02
7.837966e+02,2.415385e+02,-1.975406e+01,-2.501687e-13,5.859561e+01,4.712199e-04,9.986336e-01,1.064233e-04,2.663291e-08,1.064499e-04,4.712199e-04,2.636455e-04,8.413154e-04,9.986336e-01,7.887731e-04,5.202715e+00,9.257738e-02
7.837966e+02,2.507692e+02,-2.050899e+01,-2.597293e-13,6.083493e+01,1.013972e-03,9.981886e-01,9.039406e-06,2.664325e-08,9.066050e-06,1.013972e-03,2.737197e-04,1.296758e-03,9.981886e-01,7.883466e-04,5.401545e+00,9.611537e-02
7.837966e+02,2.600000e+02,-2.126392e+01,-2.692899e-13,6.307425e+01,1.107652e-03,9.979407e-01,1.633735e-04,2.918054e-08,1.634027e-04,1.107652e-03,2.837939e-04,1.554848e-03,9.979407e-01,7.882578e-04,5.600375e+00,9.965335e-02
7.837966e+02,2.692308e+02,-2.201886e+01,-2.788504e-13,6.531358e+01,4.697346e-04,9.985265e-01,2.149822e-04,2.632735e-08,2.150085e-04,4.697346e-04,2.938679e-04,9.786110e-04,9.985265e-01,7.887631e-04,5.799205e+00,1.031913e-01
7.837966e+02,2.784615e+02,-2.277379e+01,-2.884110e-13,6.755290e+01,9.650337e-04,9.982237e-01,2.285398e-05,2.689163e-08,2.288087e-05,9.650337e-04,3.039418e-04,1.291856e-03,9.982237e-01,7.883901e-04,5.998035e+00,1.067293e-01
7.837966e+02,2.876923e+02,-2.352872e+01,-2.979716e-13,6.979222e+01,1.258248e-03,9.977861e-01,1.675293e-04,2.845912e-08,1.675578e-04,1.258248e-03,3.140157e-04,1.739821e-03,9.977861e-01,7.881340e-04,6.196865e+00,1.102673e-01
7.837966e+02,2.969231e+02,-2.428365e+01,-3.075322e-13,7.203154e+01,7.362227e-04,9.983587e-01,1.164823e-04,2.539373e-08,1.165077e-04,7.362227e-04,3.240894e-04,1.176820e-03,9.983587e-01,7.885689e-04,6.395694e+00,1.138053e-01
7.837966e+02,3.061538e+02,-2.503858e+01,-3.170928e-13,7.427087e+01,4.836038e-04,9.986405e-01,8.709412e-05,2.726163e-08,8.712138e-05,4.836038e-04,3.341631e-04,9.048882e-04,9.986405e-01,7.887562e-04,6.594524e+00,1.173433e-01
7.837966e+02,3.153846e+02,-2.579352e+01,-3.266534e-13,7.651019e+01,7.937355e-04,9.982152e-01,2.024771e-04,2.601302e-08,2.025031e-04,7.937355e-04,3.442366e-04,1.340475e-03,9.982152e-01,7.885123e-04,6.793354e+00,1.208813e-01
7.837966e+02,3.246154e+02,-2.654845e+01,-3.362140e-13,7.874951e+01,9.866033e-04,9.981586e-01,6.638939e-05,2.497786e-08,6.641436e-05,9.866033e-04,3.543100e-04,1.407328e-03,9.981586e-01,7.883612e-04,6.992184e+00,1.244193e-01
7.837966e+02,3.338462e+02,-2.730338e+01,-3.457745e-13,8.098883e+01,1.212417e-03,9.978368e-01,1.625220e-04,2.556527e-08,1.625475e-04,1.212417e-03,3.643833e-04,1.739348e-03,9.978368e-01,7.881886e-04,7.191014e+00,1.279573e-01
7.837966e+02,3.430769e+02,-2.805831e+01,-3.553351e-13,8.322816e+01,1.114421e-03,9.979637e-01,1.335564e-04,2.494881e-08,1.335814e-04,1.114421e-03,3.744566e-04,1.622459e-03,9.979637e-01,7.882488e-04,7.389844e+00,1.314953e-01
7.837966e+02,3.523077e+02,-2.881325e+01,-3.648957e-13,8.546748e+01,1.049609e-03,9.980732e-01,8.885334e-05,2.298994e-08,8.887633e-05,1.049609e-03,3.845297e-04,1.523015e-03,9.980732e-01,7.883393e-04,7.588674e+00,1.350332e-01
